n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max
3.200e+03	0.000e+00	0.000e+00	0.000e+00	7.449e-02	7.024e-02	7.741e-02	1.172e-01	1.078e-01	1.276e-01	1.218e-01	1.104e-01	1.299e-01	8.412e-02	7.535e-02	1.156e-01	4.828e-03	3.431e-03	5.882e-03	4.167e-02	3.649e-02	4.332e-02	5.774e-02	5.213e-02	6.356e-02	6.158e-02	5.687e-02	6.692e-02	4.945e-02	4.707e-02	6.368e-02	0.000e+00	0.000e+00	0.000e+00	7.727e-02	7.350e-02	8.029e-02	1.121e-01	1.043e-01	1.218e-01	1.203e-01	1.142e-01	1.263e-01	8.903e-02	7.711e-02	1.118e-01	6.757e-03	4.828e-03	8.189e-03	4.032e-02	3.864e-02	4.279e-02	5.934e-02	5.343e-02	6.118e-02	6.309e-02	5.780e-02	6.579e-02	4.944e-02	4.601e-02	5.299e-02
3.300e+03	0.000e+00	0.000e+00	0.000e+00	7.449e-02	7.024e-02	7.741e-02	1.165e-01	1.078e-01	1.265e-01	1.218e-01	1.125e-01	1.299e-01	8.412e-02	7.624e-02	1.156e-01	4.828e-03	3.431e-03	5.882e-03	4.197e-02	3.573e-02	4.426e-02	5.816e-02	5.225e-02	6.318e-02	6.226e-02	5.689e-02	6.759e-02	5.093e-02	4.674e-02	6.401e-02	0.000e+00	0.000e+00	0.000e+00	7.749e-02	7.350e-02	8.066e-02	1.138e-01	1.051e-01	1.218e-01	1.200e-01	1.144e-01	1.263e-01	8.903e-02	7.711e-02	1.118e-01	6.757e-03	4.828e-03	8.189e-03	4.028e-02	3.833e-02	4.375e-02	5.914e-02	5.309e-02	6.214e-02	6.328e-02	5.913e-02	6.531e-02	4.949e-02	4.557e-02	5.148e-02
3.400e+03	0.000e+00	0.000e+00	0.000e+00	7.449e-02	7.200e-02	7.741e-02	1.160e-01	1.078e-01	1.265e-01	1.218e-01	1.135e-01	1.394e-01	8.224e-02	7.624e-02	1.153e-01	4.828e-03	3.431e-03	5.882e-03	4.169e-02	3.568e-02	4.402e-02	5.834e-02	5.263e-02	6.195e-02	6.195e-02	5.677e-02	6.620e-02	5.083e-02	4.581e-02	6.410e-02	0.000e+00	0.000e+00	0.000e+00	7.749e-02	7.350e-02	8.066e-02	1.144e-01	1.052e-01	1.218e-01	1.207e-01	1.148e-01	1.266e-01	8.903e-02	7.711e-02	1.130e-01	6.757e-03	4.828e-03	8.189e-03	4.057e-02	3.882e-02	4.293e-02	5.900e-02	5.199e-02	6.118e-02	6.242e-02	5.930e-02	6.599e-02	4.871e-02	4.561e-02	5.184e-02
3.500e+03	0.000e+00	0.000e+00	0.000e+00	7.449e-02	7.200e-02	7.741e-02	1.158e-01	1.078e-01	1.347e-01	1.214e-01	1.169e-01	1.394e-01	8.224e-02	7.624e-02	1.168e-01	4.828e-03	3.431e-03	5.882e-03	4.134e-02	3.521e-02	4.386e-02	5.689e-02	5.265e-02	6.212e-02	6.195e-02	5.702e-02	6.702e-02	5.111e-02	4.653e-02	6.347e-02	0.000e+00	0.000e+00	0.000e+00	7.780e-02	7.404e-02	8.128e-02	1.144e-01	1.061e-01	1.218e-01	1.207e-01	1.155e-01	1.266e-01	9.067e-02	7.711e-02	1.136e-01	6.757e-03	4.828e-03	8.189e-03	4.051e-02	3.935e-02	4.310e-02	5.839e-02	5.235e-02	6.283e-02	6.299e-02	5.962e-02	6.493e-02	4.879e-02	4.663e-02	5.153e-02
3.600e+03	0.000e+00	0.000e+00	0.000e+00	7.427e-02	7.200e-02	7.741e-02	1.165e-01	1.078e-01	1.378e-01	1.218e-01	1.118e-01	1.394e-01	8.224e-02	7.624e-02	1.153e-01	4.828e-03	3.431e-03	5.882e-03	4.113e-02	3.579e-02	4.428e-02	5.685e-02	5.223e-02	6.226e-02	6.075e-02	5.672e-02	6.609e-02	5.188e-02	4.679e-02	6.328e-02	0.000e+00	0.000e+00	0.000e+00	7.780e-02	7.404e-02	8.066e-02	1.146e-01	1.061e-01	1.255e-01	1.207e-01	1.155e-01	1.266e-01	9.067e-02	7.711e-02	1.198e-01	6.757e-03	4.828e-03	8.189e-03	4.091e-02	3.962e-02	4.237e-02	5.857e-02	5.286e-02	6.258e-02	6.314e-02	6.043e-02	6.544e-02	4.837e-02	4.679e-02	5.188e-02
3.700e+03	0.000e+00	0.000e+00	0.000e+00	7.427e-02	7.200e-02	8.020e-02	1.165e-01	1.079e-01	1.378e-01	1.222e-01	1.118e-01	1.387e-01	8.146e-02	7.624e-02	1.153e-01	3.431e-03	3.431e-03	5.882e-03	4.169e-02	3.621e-02	4.392e-02	5.655e-02	5.245e-02	6.182e-02	6.059e-02	5.596e-02	6.709e-02	5.207e-02	4.691e-02	6.425e-02	0.000e+00	0.000e+00	0.000e+00	7.780e-02	7.404e-02	8.066e-02	1.146e-01	1.061e-01	1.255e-01	1.207e-01	1.155e-01	1.266e-01	9.067e-02	7.918e-02	1.198e-01	5.882e-03	4.828e-03	8.189e-03	4.071e-02	3.946e-02	4.275e-02	5.872e-02	5.304e-02	6.264e-02	6.328e-02	5.922e-02	6.581e-02	4.812e-02	4.643e-02	5.213e-02
3.800e+03	0.000e+00	0.000e+00	0.000e+00	7.493e-02	7.244e-02	8.020e-02	1.187e-01	1.087e-01	1.378e-01	1.224e-01	1.118e-01	1.387e-01	8.146e-02	7.624e-02	1.153e-01	3.431e-03	3.431e-03	5.882e-03	4.159e-02	3.461e-02	4.443e-02	5.592e-02	5.200e-02	6.030e-02	6.079e-02	5.549e-02	6.688e-02	5.117e-02	4.669e-02	6.544e-02	0.000e+00	0.000e+00	0.000e+00	7.871e-02	7.528e-02	8.167e-02	1.146e-01	1.052e-01	1.260e-01	1.220e-01	1.155e-01	1.266e-01	9.067e-02	7.918e-02	1.198e-01	5.882e-03	4.828e-03	8.189e-03	4.151e-02	3.947e-02	4.283e-02	5.920e-02	5.410e-02	6.223e-02	6.308e-02	5.902e-02	6.606e-02	4.949e-02	4.730e-02	5.192e-02
3.900e+03	0.000e+00	0.000e+00	0.000e+00	7.493e-02	7.244e-02	8.020e-02	1.189e-01	1.087e-01	1.378e-01	1.224e-01	1.132e-01	1.498e-01	8.146e-02	7.624e-02	1.154e-01	3.431e-03	3.431e-03	5.882e-03	4.101e-02	3.636e-02	4.375e-02	5.626e-02	5.241e-02	6.061e-02	5.947e-02	5.402e-02	6.786e-02	5.236e-02	4.690e-02	6.555e-02	0.000e+00	0.000e+00	0.000e+00	7.893e-02	7.528e-02	8.365e-02	1.146e-01	1.053e-01	1.266e-01	1.231e-01	1.171e-01	1.266e-01	9.632e-02	7.983e-02	1.190e-01	5.882e-03	4.828e-03	8.189e-03	4.118e-02	3.953e-02	4.290e-02	5.924e-02	5.410e-02	6.223e-02	6.382e-02	5.939e-02	6.531e-02	5.043e-02	4.759e-02	5.185e-02
4.000e+03	0.000e+00	0.000e+00	0.000e+00	7.493e-02	7.244e-02	8.020e-02	1.189e-01	1.079e-01	1.378e-01	1.224e-01	1.118e-01	1.485e-01	8.454e-02	7.680e-02	1.164e-01	3.431e-03	3.431e-03	5.882e-03	4.130e-02	3.550e-02	4.415e-02	5.626e-02	5.146e-02	6.101e-02	5.929e-02	5.467e-02	6.863e-02	5.287e-02	4.753e-02	6.513e-02	0.000e+00	0.000e+00	0.000e+00	7.893e-02	7.528e-02	8.365e-02	1.146e-01	1.051e-01	1.266e-01	1.231e-01	1.171e-01	1.266e-01	9.632e-02	7.983e-02	1.190e-01	5.882e-03	4.828e-03	7.515e-03	4.184e-02	3.973e-02	4.352e-02	5.729e-02	5.391e-02	6.165e-02	6.281e-02	5.923e-02	6.630e-02	5.044e-02	4.740e-02	5.264e-02
4.100e+03	0.000e+00	0.000e+00	0.000e+00	7.523e-02	7.244e-02	8.037e-02	1.189e-01	1.079e-01	1.378e-01	1.224e-01	1.118e-01	1.485e-01	8.949e-02	7.680e-02	1.170e-01	3.431e-03	0.000e+00	5.882e-03	4.058e-02	3.431e-02	4.449e-02	5.661e-02	5.285e-02	6.123e-02	6.144e-02	5.408e-02	6.918e-02	5.276e-02	4.808e-02	6.690e-02	0.000e+00	0.000e+00	0.000e+00	7.931e-02	7.528e-02	8.365e-02	1.146e-01	1.051e-01	1.266e-01	1.224e-01	1.147e-01	1.281e-01	1.020e-01	7.918e-02	1.190e-01	5.882e-03	4.828e-03	7.515e-03	4.120e-02	3.973e-02	4.312e-02	5.760e-02	5.463e-02	6.193e-02	6.281e-02	5.992e-02	6.667e-02	4.986e-02	4.701e-02	5.316e-02
4.200e+03	0.000e+00	0.000e+00	0.000e+00	7.523e-02	7.244e-02	8.037e-02	1.190e-01	1.079e-01	1.378e-01	1.252e-01	1.136e-01	1.485e-01	9.753e-02	7.711e-02	1.170e-01	3.431e-03	3.431e-03	4.828e-03	3.982e-02	3.446e-02	4.435e-02	5.717e-02	5.285e-02	6.250e-02	6.237e-02	5.388e-02	6.867e-02	5.283e-02	4.810e-02	6.706e-02	0.000e+00	0.000e+00	0.000e+00	7.931e-02	7.528e-02	8.365e-02	1.140e-01	1.034e-01	1.260e-01	1.219e-01	1.171e-01	1.281e-01	1.020e-01	7.963e-02	1.190e-01	5.882e-03	4.828e-03	7.515e-03	4.135e-02	4.006e-02	4.351e-02	5.812e-02	5.456e-02	6.193e-02	6.235e-02	6.039e-02	6.602e-02	4.947e-02	4.705e-02	5.357e-02
4.300e+03	0.000e+00	0.000e+00	0.000e+00	7.493e-02	7.200e-02	8.037e-02	1.203e-01	1.079e-01	1.378e-01	1.252e-01	1.118e-01	1.424e-01	9.753e-02	7.711e-02	1.170e-01	3.431e-03	3.431e-03	4.828e-03	3.969e-02	3.448e-02	4.466e-02	5.701e-02	5.336e-02	6.193e-02	6.176e-02	5.353e-02	6.871e-02	5.311e-02	4.785e-02	6.723e-02	0.000e+00	0.000e+00	0.000e+00	7.931e-02	7.528e-02	8.365e-02	1.140e-01	1.072e-01	1.386e-01	1.219e-01	1.168e-01	1.281e-01	1.020e-01	7.711e-02	1.203e-01	5.882e-03	4.828e-03	8.189e-03	4.200e-02	4.034e-02	4.386e-02	5.811e-02	5.397e-02	6.151e-02	6.233e-02	6.030e-02	6.515e-02	4.937e-02	4.762e-02	5.290e-02
4.400e+03	0.000e+00	0.000e+00	0.000e+00	7.418e-02	7.121e-02	8.037e-02	1.204e-01	1.079e-01	1.347e-01	1.252e-01	1.118e-01	1.424e-01	9.723e-02	7.711e-02	1.170e-01	3.431e-03	0.000e+00	4.828e-03	3.973e-02	3.413e-02	4.482e-02	5.793e-02	5.277e-02	6.211e-02	6.213e-02	5.419e-02	6.880e-02	5.380e-02	4.898e-02	6.655e-02	0.000e+00	0.000e+00	0.000e+00	7.931e-02	7.528e-02	8.447e-02	1.140e-01	1.072e-01	1.386e-01	1.219e-01	1.171e-01	1.268e-01	1.020e-01	7.711e-02	1.203e-01	5.882e-03	4.828e-03	8.189e-03	4.177e-02	4.062e-02	4.457e-02	5.707e-02	5.415e-02	6.118e-02	6.251e-02	5.983e-02	6.533e-02	5.008e-02	4.713e-02	5.406e-02
4.500e+03	0.000e+00	0.000e+00	0.000e+00	7.418e-02	7.093e-02	8.037e-02	1.204e-01	1.079e-01	1.390e-01	1.252e-01	1.118e-01	1.456e-01	9.338e-02	7.680e-02	1.170e-01	3.431e-03	0.000e+00	4.828e-03	3.959e-02	3.413e-02	4.456e-02	5.772e-02	5.168e-02	6.219e-02	6.065e-02	5.414e-02	6.821e-02	5.397e-02	4.803e-02	6.762e-02	0.000e+00	0.000e+00	0.000e+00	7.931e-02	7.528e-02	8.447e-02	1.156e-01	1.078e-01	1.400e-01	1.224e-01	1.171e-01	1.283e-01	1.020e-01	7.711e-02	1.203e-01	5.882e-03	4.828e-03	8.189e-03	4.214e-02	4.062e-02	4.345e-02	5.761e-02	5.415e-02	6.154e-02	6.261e-02	5.808e-02	6.650e-02	5.056e-02	4.758e-02	5.427e-02
4.600e+03	0.000e+00	0.000e+00	0.000e+00	7.493e-02	7.052e-02	8.091e-02	1.204e-01	1.079e-01	1.390e-01	1.263e-01	1.118e-01	1.486e-01	9.338e-02	7.793e-02	1.173e-01	3.431e-03	0.000e+00	4.828e-03	3.993e-02	3.325e-02	4.533e-02	5.753e-02	5.140e-02	6.277e-02	6.071e-02	5.375e-02	6.784e-02	5.343e-02	4.803e-02	6.731e-02	0.000e+00	0.000e+00	0.000e+00	7.893e-02	7.528e-02	8.447e-02	1.189e-01	1.078e-01	1.491e-01	1.226e-01	1.171e-01	1.277e-01	1.020e-01	7.641e-02	1.206e-01	5.882e-03	4.828e-03	8.189e-03	4.208e-02	4.064e-02	4.337e-02	5.695e-02	5.419e-02	6.154e-02	6.296e-02	5.813e-02	6.642e-02	5.075e-02	4.735e-02	5.328e-02
4.700e+03	0.000e+00	0.000e+00	0.000e+00	7.493e-02	7.052e-02	8.091e-02	1.204e-01	1.079e-01	1.390e-01	1.263e-01	1.118e-01	1.484e-01	9.338e-02	7.793e-02	1.199e-01	3.431e-03	3.431e-03	4.828e-03	4.005e-02	3.324e-02	4.525e-02	5.751e-02	5.130e-02	6.247e-02	6.137e-02	5.375e-02	6.723e-02	5.459e-02	4.787e-02	6.747e-02	0.000e+00	0.000e+00	0.000e+00	7.893e-02	7.586e-02	8.447e-02	1.189e-01	1.072e-01	1.491e-01	1.226e-01	1.171e-01	1.277e-01	1.055e-01	7.753e-02	1.224e-01	6.757e-03	4.828e-03	8.189e-03	4.265e-02	4.070e-02	4.396e-02	5.660e-02	5.366e-02	6.182e-02	6.246e-02	5.783e-02	6.541e-02	5.088e-02	4.707e-02	5.339e-02
4.800e+03	0.000e+00	0.000e+00	0.000e+00	7.497e-02	7.052e-02	8.091e-02	1.204e-01	1.079e-01	1.390e-01	1.263e-01	1.118e-01	1.484e-01	9.338e-02	7.793e-02	1.199e-01	3.431e-03	3.431e-03	4.828e-03	3.970e-02	3.305e-02	4.560e-02	5.735e-02	5.154e-02	6.351e-02	6.227e-02	5.450e-02	6.796e-02	5.475e-02	4.749e-02	6.977e-02	0.000e+00	0.000e+00	0.000e+00	7.893e-02	7.586e-02	8.447e-02	1.189e-01	1.072e-01	1.482e-01	1.226e-01	1.168e-01	1.293e-01	1.055e-01	7.753e-02	1.224e-01	6.757e-03	4.828e-03	8.189e-03	4.234e-02	4.034e-02	4.372e-02	5.643e-02	5.295e-02	6.131e-02	6.264e-02	5.809e-02	6.503e-02	5.125e-02	4.677e-02	5.322e-02
4.900e+03	0.000e+00	0.000e+00	0.000e+00	7.497e-02	7.052e-02	8.091e-02	1.204e-01	1.092e-01	1.455e-01	1.263e-01	1.118e-01	1.485e-01	9.338e-02	8.066e-02	1.212e-01	3.431e-03	3.431e-03	4.828e-03	3.943e-02	3.388e-02	4.586e-02	5.771e-02	5.153e-02	6.398e-02	6.283e-02	5.445e-02	6.766e-02	5.492e-02	4.805e-02	6.908e-02	0.000e+00	0.000e+00	0.000e+00	7.893e-02	7.586e-02	8.505e-02	1.204e-01	1.072e-01	1.482e-01	1.226e-01	1.168e-01	1.293e-01	1.083e-01	7.753e-02	1.228e-01	6.757e-03	4.828e-03	8.189e-03	4.224e-02	4.021e-02	4.358e-02	5.676e-02	5.370e-02	6.012e-02	6.284e-02	5.811e-02	6.505e-02	5.088e-02	4.709e-02	5.402e-02
5.000e+03	0.000e+00	0.000e+00	0.000e+00	7.497e-02	7.052e-02	8.020e-02	1.201e-01	1.092e-01	1.460e-01	1.272e-01	1.118e-01	1.485e-01	9.338e-02	8.090e-02	1.212e-01	4.828e-03	3.431e-03	4.828e-03	3.852e-02	3.325e-02	4.549e-02	5.782e-02	4.990e-02	6.457e-02	6.288e-02	5.443e-02	6.800e-02	5.498e-02	4.806e-02	6.893e-02	0.000e+00	0.000e+00	0.000e+00	7.893e-02	7.586e-02	8.505e-02	1.204e-01	1.083e-01	1.505e-01	1.226e-01	1.168e-01	1.293e-01	1.083e-01	7.753e-02	1.228e-01	6.757e-03	4.828e-03	8.189e-03	4.168e-02	3.985e-02	4.349e-02	5.645e-02	5.370e-02	5.982e-02	6.270e-02	5.801e-02	6.531e-02	5.112e-02	4.677e-02	5.371e-02
5.100e+03	0.000e+00	0.000e+00	0.000e+00	7.497e-02	7.093e-02	8.020e-02	1.190e-01	1.107e-01	1.472e-01	1.263e-01	1.118e-01	1.516e-01	9.338e-02	8.090e-02	1.214e-01	3.431e-03	3.431e-03	4.828e-03	3.809e-02	3.325e-02	4.555e-02	5.716e-02	4.932e-02	6.501e-02	6.236e-02	5.475e-02	6.785e-02	5.493e-02	4.877e-02	6.893e-02	0.000e+00	0.000e+00	0.000e+00	7.893e-02	7.586e-02	8.505e-02	1.204e-01	1.083e-01	1.506e-01	1.226e-01	1.168e-01	1.280e-01	1.083e-01	7.753e-02	1.228e-01	6.757e-03	4.828e-03	8.189e-03	4.149e-02	3.985e-02	4.372e-02	5.757e-02	5.382e-02	6.048e-02	6.214e-02	5.905e-02	6.544e-02	5.093e-02	4.646e-02	5.422e-02
5.200e+03	0.000e+00	0.000e+00	0.000e+00	7.497e-02	7.093e-02	8.143e-02	1.190e-01	1.119e-01	1.472e-01	1.258e-01	1.104e-01	1.520e-01	9.338e-02	8.090e-02	1.204e-01	3.431e-03	3.431e-03	4.828e-03	3.835e-02	3.315e-02	4.504e-02	5.701e-02	4.771e-02	6.544e-02	6.255e-02	5.528e-02	6.750e-02	5.528e-02	4.864e-02	6.843e-02	0.000e+00	0.000e+00	0.000e+00	7.893e-02	7.586e-02	8.551e-02	1.204e-01	1.095e-01	1.506e-01	1.226e-01	1.168e-01	1.280e-01	1.083e-01	7.753e-02	1.262e-01	6.757e-03	4.828e-03	8.189e-03	4.200e-02	3.981e-02	4.402e-02	5.798e-02	5.423e-02	6.108e-02	6.239e-02	5.935e-02	6.537e-02	5.055e-02	4.577e-02	5.440e-02
5.300e+03	0.000e+00	0.000e+00	0.000e+00	7.497e-02	7.093e-02	8.143e-02	1.185e-01	1.119e-01	1.472e-01	1.263e-01	1.109e-01	1.520e-01	9.768e-02	8.090e-02	1.204e-01	3.431e-03	3.431e-03	4.828e-03	3.765e-02	3.403e-02	4.503e-02	5.629e-02	4.812e-02	6.519e-02	6.188e-02	5.757e-02	6.825e-02	5.504e-02	4.934e-02	6.836e-02	0.000e+00	0.000e+00	0.000e+00	7.871e-02	7.528e-02	8.551e-02	1.184e-01	1.106e-01	1.509e-01	1.226e-01	1.168e-01	1.280e-01	1.083e-01	7.753e-02	1.260e-01	6.757e-03	4.828e-03	8.189e-03	4.169e-02	3.913e-02	4.437e-02	5.751e-02	5.326e-02	6.194e-02	6.236e-02	5.963e-02	6.573e-02	5.112e-02	4.588e-02	5.516e-02
5.400e+03	0.000e+00	0.000e+00	0.000e+00	7.625e-02	7.093e-02	8.143e-02	1.190e-01	1.119e-01	1.472e-01	1.263e-01	1.109e-01	1.520e-01	9.768e-02	8.090e-02	1.216e-01	3.431e-03	3.431e-03	4.828e-03	3.777e-02	3.392e-02	4.507e-02	5.745e-02	4.966e-02	6.452e-02	6.091e-02	5.708e-02	6.850e-02	5.581e-02	5.006e-02	6.600e-02	0.000e+00	0.000e+00	0.000e+00	7.871e-02	7.528e-02	8.551e-02	1.184e-01	1.106e-01	1.511e-01	1.226e-01	1.168e-01	1.280e-01	1.101e-01	7.753e-02	1.260e-01	6.757e-03	4.828e-03	8.189e-03	4.143e-02	3.913e-02	4.372e-02	5.692e-02	5.320e-02	6.158e-02	6.311e-02	5.960e-02	6.579e-02	5.125e-02	4.636e-02	5.527e-02
5.500e+03	0.000e+00	0.000e+00	0.000e+00	7.653e-02	7.093e-02	8.143e-02	1.190e-01	1.119e-01	1.472e-01	1.263e-01	1.131e-01	1.520e-01	9.768e-02	8.066e-02	1.216e-01	3.431e-03	3.431e-03	4.828e-03	3.774e-02	3.432e-02	4.454e-02	5.743e-02	4.998e-02	6.446e-02	6.178e-02	5.660e-02	6.793e-02	5.561e-02	5.006e-02	6.562e-02	0.000e+00	0.000e+00	0.000e+00	7.871e-02	7.523e-02	8.551e-02	1.184e-01	1.106e-01	1.511e-01	1.226e-01	1.174e-01	1.280e-01	1.101e-01	7.753e-02	1.260e-01	6.757e-03	4.828e-03	8.189e-03	4.143e-02	3.955e-02	4.372e-02	5.825e-02	5.348e-02	6.162e-02	6.300e-02	5.924e-02	6.579e-02	5.130e-02	4.560e-02	5.527e-02
5.600e+03	0.000e+00	0.000e+00	0.000e+00	7.653e-02	7.093e-02	8.143e-02	1.190e-01	1.107e-01	1.472e-01	1.263e-01	1.131e-01	1.520e-01	9.768e-02	8.066e-02	1.234e-01	4.828e-03	3.431e-03	4.828e-03	3.758e-02	3.390e-02	4.454e-02	5.714e-02	5.035e-02	6.286e-02	6.093e-02	5.373e-02	6.804e-02	5.561e-02	4.994e-02	6.527e-02	0.000e+00	0.000e+00	0.000e+00	7.831e-02	7.523e-02	8.551e-02	1.184e-01	1.106e-01	1.511e-01	1.223e-01	1.174e-01	1.280e-01	1.141e-01	8.200e-02	1.260e-01	6.757e-03	4.828e-03	8.189e-03	4.152e-02	3.937e-02	4.386e-02	5.817e-02	5.353e-02	6.076e-02	6.311e-02	5.936e-02	6.556e-02	5.145e-02	4.572e-02	5.480e-02
5.700e+03	0.000e+00	0.000e+00	0.000e+00	7.741e-02	7.093e-02	8.143e-02	1.190e-01	1.151e-01	1.473e-01	1.263e-01	1.131e-01	1.536e-01	9.768e-02	8.090e-02	1.194e-01	4.828e-03	3.431e-03	4.828e-03	3.739e-02	3.339e-02	4.375e-02	5.829e-02	5.088e-02	6.262e-02	6.120e-02	5.485e-02	6.660e-02	5.515e-02	5.102e-02	6.434e-02	0.000e+00	0.000e+00	0.000e+00	7.831e-02	7.523e-02	8.551e-02	1.184e-01	1.106e-01	1.511e-01	1.219e-01	1.173e-01	1.280e-01	1.127e-01	8.200e-02	1.260e-01	6.757e-03	4.828e-03	7.515e-03	4.180e-02	3.928e-02	4.403e-02	5.784e-02	5.348e-02	6.083e-02	6.385e-02	5.938e-02	6.548e-02	5.123e-02	4.561e-02	5.571e-02
