n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.avg.max
2.910e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.475e-01	1.925e-01	3.025e-01	8.250e-02	4.750e-02	1.275e-01	3.750e-02	2.250e-02	7.500e-02	2.000e-02	7.500e-03	5.750e-02	1.000e-02	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.333e-01	3.587e-01	3.462e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.825e-01	2.375e-01	1.000e-01	9.250e-02	1.100e-01	4.000e-02	3.000e-02	5.750e-02	1.750e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
2.920e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.475e-01	1.925e-01	3.025e-01	8.250e-02	4.750e-02	1.275e-01	3.750e-02	2.250e-02	7.500e-02	2.000e-02	7.500e-03	5.750e-02	1.000e-02	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.333e-01	3.587e-01	3.462e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.850e-01	2.375e-01	9.750e-02	9.250e-02	1.125e-01	4.000e-02	3.000e-02	5.750e-02	1.750e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
2.930e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.075e-01	8.250e-02	4.750e-02	1.275e-01	3.750e-02	2.250e-02	7.500e-02	2.000e-02	7.500e-03	5.750e-02	1.000e-02	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.333e-01	3.587e-01	3.462e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.850e-01	2.400e-01	9.750e-02	9.250e-02	1.150e-01	4.000e-02	3.000e-02	6.000e-02	1.750e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
2.940e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.100e-01	8.250e-02	4.750e-02	1.275e-01	3.750e-02	2.250e-02	7.500e-02	2.000e-02	7.500e-03	5.750e-02	1.000e-02	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.333e-01	3.587e-01	3.462e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.850e-01	2.400e-01	9.750e-02	9.250e-02	1.150e-01	4.000e-02	3.000e-02	6.000e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
2.950e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.975e-01	3.100e-01	8.250e-02	4.500e-02	1.275e-01	3.750e-02	2.250e-02	7.500e-02	2.000e-02	7.500e-03	5.750e-02	1.000e-02	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.333e-01	3.587e-01	3.462e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.850e-01	2.400e-01	9.750e-02	9.000e-02	1.150e-01	4.000e-02	2.750e-02	6.000e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
2.960e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.075e-01	8.250e-02	4.500e-02	1.275e-01	3.750e-02	2.250e-02	7.500e-02	2.000e-02	7.500e-03	5.750e-02	1.000e-02	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.333e-01	3.587e-01	3.462e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.850e-01	2.400e-01	9.750e-02	9.000e-02	1.150e-01	4.000e-02	2.750e-02	5.750e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
2.970e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.050e-01	8.500e-02	4.500e-02	1.275e-01	3.750e-02	2.250e-02	7.500e-02	2.000e-02	7.500e-03	5.750e-02	1.000e-02	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.587e-01	3.462e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.875e-01	2.400e-01	9.750e-02	9.000e-02	1.100e-01	4.000e-02	2.750e-02	5.750e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
2.980e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.050e-01	8.500e-02	4.500e-02	1.275e-01	3.750e-02	2.250e-02	7.500e-02	2.000e-02	7.500e-03	5.750e-02	1.000e-02	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.462e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.875e-01	2.400e-01	1.000e-01	9.000e-02	1.100e-01	4.000e-02	2.750e-02	5.750e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
2.990e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.525e-01	1.950e-01	3.050e-01	8.500e-02	4.500e-02	1.250e-01	3.750e-02	2.250e-02	7.500e-02	2.000e-02	7.500e-03	5.750e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.462e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.875e-01	2.400e-01	1.000e-01	9.000e-02	1.100e-01	4.000e-02	3.000e-02	5.750e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
3.000e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.525e-01	1.950e-01	3.075e-01	8.500e-02	4.500e-02	1.225e-01	3.750e-02	2.250e-02	7.500e-02	2.000e-02	7.500e-03	5.750e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.850e-01	2.400e-01	1.000e-01	9.000e-02	1.100e-01	4.000e-02	3.000e-02	5.750e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
3.010e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.525e-01	1.950e-01	3.075e-01	8.500e-02	4.500e-02	1.225e-01	3.750e-02	2.250e-02	8.000e-02	2.000e-02	7.500e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.850e-01	2.400e-01	1.000e-01	9.000e-02	1.100e-01	4.000e-02	3.000e-02	5.500e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
3.020e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.525e-01	1.950e-01	3.075e-01	8.250e-02	4.500e-02	1.225e-01	3.750e-02	2.250e-02	8.000e-02	2.000e-02	7.500e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.400e-01	1.000e-01	9.000e-02	1.125e-01	4.000e-02	3.000e-02	5.500e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
3.030e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.525e-01	1.950e-01	3.075e-01	8.500e-02	4.500e-02	1.225e-01	3.750e-02	2.250e-02	8.000e-02	2.000e-02	7.500e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.400e-01	1.000e-01	9.250e-02	1.125e-01	4.000e-02	3.000e-02	5.500e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
3.040e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.525e-01	1.950e-01	3.050e-01	8.500e-02	4.500e-02	1.275e-01	3.750e-02	2.250e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.375e-01	1.000e-01	9.250e-02	1.125e-01	4.000e-02	3.000e-02	5.500e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
3.050e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.050e-01	8.500e-02	4.500e-02	1.275e-01	3.750e-02	2.250e-02	8.000e-02	2.000e-02	1.000e-02	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.375e-01	1.000e-01	9.250e-02	1.125e-01	4.000e-02	3.000e-02	5.500e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
3.060e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.075e-01	8.500e-02	4.500e-02	1.275e-01	3.500e-02	2.250e-02	8.250e-02	2.000e-02	1.000e-02	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.375e-01	1.025e-01	9.250e-02	1.125e-01	4.000e-02	3.000e-02	5.500e-02	2.000e-02	1.250e-02	3.000e-02	7.500e-03	2.500e-03	1.500e-02
3.070e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.050e-01	8.500e-02	4.500e-02	1.275e-01	3.500e-02	2.250e-02	8.250e-02	2.000e-02	7.500e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.375e-01	1.025e-01	9.250e-02	1.100e-01	4.000e-02	2.750e-02	5.500e-02	2.000e-02	1.500e-02	3.000e-02	7.500e-03	2.500e-03	1.250e-02
3.080e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.050e-01	8.500e-02	4.750e-02	1.275e-01	3.500e-02	2.250e-02	8.250e-02	2.000e-02	7.500e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.825e-01	2.375e-01	1.025e-01	9.250e-02	1.100e-01	4.000e-02	2.750e-02	5.500e-02	2.000e-02	1.500e-02	3.000e-02	7.500e-03	2.500e-03	1.250e-02
3.090e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.100e-01	8.500e-02	4.750e-02	1.275e-01	3.500e-02	2.250e-02	8.000e-02	2.000e-02	7.500e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.375e-01	1.025e-01	9.000e-02	1.100e-01	4.000e-02	2.750e-02	5.500e-02	2.000e-02	1.500e-02	3.000e-02	7.500e-03	2.500e-03	1.250e-02
3.100e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.100e-01	8.500e-02	4.750e-02	1.275e-01	3.500e-02	2.250e-02	7.750e-02	2.000e-02	7.500e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.350e-01	1.025e-01	9.000e-02	1.100e-01	4.000e-02	2.750e-02	5.500e-02	2.000e-02	1.500e-02	3.000e-02	7.500e-03	2.500e-03	1.250e-02
3.110e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.100e-01	8.500e-02	4.750e-02	1.275e-01	3.500e-02	2.250e-02	7.750e-02	2.000e-02	7.500e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.375e-01	1.025e-01	9.000e-02	1.100e-01	4.000e-02	2.750e-02	5.500e-02	2.000e-02	1.500e-02	3.000e-02	7.500e-03	2.500e-03	1.250e-02
3.120e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.100e-01	8.500e-02	4.500e-02	1.275e-01	3.500e-02	2.250e-02	8.000e-02	2.000e-02	7.500e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.375e-01	1.000e-01	9.250e-02	1.100e-01	3.750e-02	2.500e-02	5.500e-02	2.000e-02	1.500e-02	3.000e-02	7.500e-03	2.500e-03	1.250e-02
3.130e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.214e-01	3.750e-01	2.500e-01	1.950e-01	3.100e-01	8.500e-02	4.500e-02	1.275e-01	3.500e-02	2.250e-02	8.000e-02	2.000e-02	7.500e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.825e-01	2.375e-01	1.000e-01	9.250e-02	1.125e-01	3.750e-02	2.500e-02	5.500e-02	2.000e-02	1.500e-02	3.000e-02	7.500e-03	2.500e-03	1.250e-02
3.140e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.500e-01	3.333e-01	3.750e-01	2.500e-01	1.950e-01	3.100e-01	8.500e-02	4.250e-02	1.300e-01	3.500e-02	2.250e-02	8.000e-02	2.000e-02	7.500e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.825e-01	2.375e-01	1.000e-01	9.250e-02	1.100e-01	4.000e-02	2.500e-02	5.500e-02	2.000e-02	1.500e-02	3.000e-02	7.500e-03	2.500e-03	1.250e-02
3.150e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.529e-01	3.333e-01	3.750e-01	2.500e-01	1.950e-01	3.100e-01	8.500e-02	4.250e-02	1.300e-01	3.500e-02	2.250e-02	8.000e-02	2.000e-02	5.000e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.075e-01	1.825e-01	2.375e-01	1.000e-01	9.250e-02	1.100e-01	4.000e-02	2.500e-02	5.500e-02	2.000e-02	1.500e-02	3.000e-02	7.500e-03	2.500e-03	1.250e-02
3.160e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.529e-01	3.333e-01	3.750e-01	2.500e-01	1.950e-01	3.100e-01	8.500e-02	4.250e-02	1.325e-01	3.500e-02	2.250e-02	8.000e-02	2.000e-02	5.000e-03	6.000e-02	1.000e-02	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.075e-01	1.825e-01	2.375e-01	1.000e-01	9.250e-02	1.125e-01	4.250e-02	2.500e-02	5.750e-02	2.000e-02	1.500e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
