n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.max
1.640e+04	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.692e-01	2.504e-01	2.781e-01	2.708e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.593e-01	1.340e-01	1.764e-01	1.269e-01	1.094e-01	1.369e-01	9.391e-02	7.293e-02	1.205e-01	8.408e-02	5.449e-02	9.808e-02	4.899e-02	3.500e-02	8.124e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	2.635e-01	2.575e-01	2.728e-01	2.708e-01	2.607e-01	2.795e-01	1.624e-01	1.592e-01	1.660e-01	1.359e-01	1.270e-01	1.425e-01	1.023e-01	8.292e-02	1.139e-01	6.379e-02	5.449e-02	7.500e-02	4.265e-02	3.500e-02	5.449e-02
1.650e+04	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.692e-01	2.504e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.580e-01	1.319e-01	1.763e-01	1.269e-01	1.094e-01	1.365e-01	9.391e-02	7.155e-02	1.205e-01	8.408e-02	5.449e-02	9.808e-02	4.899e-02	3.500e-02	8.124e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	2.635e-01	2.575e-01	2.728e-01	2.708e-01	2.607e-01	2.795e-01	1.624e-01	1.592e-01	1.658e-01	1.346e-01	1.270e-01	1.425e-01	1.023e-01	8.292e-02	1.146e-01	6.379e-02	5.449e-02	7.500e-02	4.265e-02	3.500e-02	5.449e-02
1.660e+04	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.680e-01	2.504e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.516e-01	1.344e-01	1.763e-01	1.279e-01	1.094e-01	1.365e-01	9.391e-02	7.155e-02	1.217e-01	8.408e-02	4.899e-02	9.808e-02	4.899e-02	3.500e-02	8.124e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	2.635e-01	2.575e-01	2.728e-01	2.708e-01	2.607e-01	2.795e-01	1.625e-01	1.592e-01	1.672e-01	1.340e-01	1.244e-01	1.425e-01	1.023e-01	8.292e-02	1.146e-01	6.379e-02	5.449e-02	7.500e-02	4.265e-02	3.500e-02	5.449e-02
1.670e+04	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.680e-01	2.504e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.499e-01	1.346e-01	1.746e-01	1.284e-01	1.078e-01	1.359e-01	9.391e-02	7.293e-02	1.229e-01	8.408e-02	5.449e-02	1.000e-01	4.899e-02	3.500e-02	8.124e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	2.635e-01	2.575e-01	2.728e-01	2.708e-01	2.607e-01	2.795e-01	1.629e-01	1.592e-01	1.660e-01	1.338e-01	1.244e-01	1.425e-01	1.023e-01	8.124e-02	1.146e-01	6.379e-02	5.449e-02	7.500e-02	4.265e-02	3.500e-02	5.449e-02
1.680e+04	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.680e-01	2.504e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.499e-01	1.353e-01	1.746e-01	1.287e-01	1.078e-01	1.359e-01	9.605e-02	7.500e-02	1.229e-01	8.408e-02	5.449e-02	1.000e-01	4.899e-02	3.500e-02	8.124e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	2.635e-01	2.575e-01	2.728e-01	2.708e-01	2.607e-01	2.795e-01	1.652e-01	1.592e-01	1.684e-01	1.338e-01	1.244e-01	1.425e-01	1.023e-01	8.124e-02	1.146e-01	6.782e-02	5.449e-02	7.822e-02	4.265e-02	3.500e-02	5.449e-02
1.690e+04	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.680e-01	2.534e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.499e-01	1.353e-01	1.746e-01	1.287e-01	1.094e-01	1.359e-01	9.808e-02	7.500e-02	1.217e-01	8.408e-02	5.449e-02	1.000e-01	4.899e-02	3.500e-02	8.124e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	2.635e-01	2.575e-01	2.728e-01	2.708e-01	2.607e-01	2.795e-01	1.635e-01	1.566e-01	1.693e-01	1.346e-01	1.251e-01	1.428e-01	1.023e-01	8.124e-02	1.122e-01	6.782e-02	5.449e-02	7.822e-02	4.265e-02	3.500e-02	5.449e-02
1.700e+04	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.680e-01	2.534e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.519e-01	1.353e-01	1.746e-01	1.284e-01	1.110e-01	1.359e-01	9.808e-02	7.155e-02	1.229e-01	8.408e-02	5.449e-02	1.000e-01	4.899e-02	3.500e-02	8.124e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	2.635e-01	2.575e-01	2.728e-01	2.728e-01	2.607e-01	2.795e-01	1.635e-01	1.566e-01	1.696e-01	1.346e-01	1.251e-01	1.425e-01	1.023e-01	8.124e-02	1.122e-01	6.782e-02	5.449e-02	7.822e-02	4.265e-02	3.500e-02	5.449e-02
1.710e+04	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.680e-01	2.528e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.519e-01	1.356e-01	1.763e-01	1.284e-01	1.110e-01	1.353e-01	9.808e-02	7.293e-02	1.240e-01	8.408e-02	5.449e-02	1.000e-01	4.899e-02	3.500e-02	8.124e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.728e-01	2.728e-01	2.635e-01	2.795e-01	1.635e-01	1.556e-01	1.696e-01	1.340e-01	1.251e-01	1.422e-01	1.023e-01	8.124e-02	1.134e-01	6.782e-02	5.449e-02	7.980e-02	4.265e-02	3.500e-02	5.449e-02
1.720e+04	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.647e-01	2.528e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.534e-01	1.356e-01	1.763e-01	1.284e-01	1.110e-01	1.353e-01	9.808e-02	7.155e-02	1.177e-01	8.408e-02	5.449e-02	1.000e-01	4.265e-02	3.500e-02	8.124e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.728e-01	2.728e-01	2.635e-01	2.795e-01	1.639e-01	1.556e-01	1.696e-01	1.340e-01	1.244e-01	1.428e-01	1.023e-01	8.124e-02	1.134e-01	6.782e-02	5.449e-02	7.980e-02	4.265e-02	3.500e-02	4.899e-02
1.730e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.647e-01	2.528e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.556e-01	1.346e-01	1.754e-01	1.279e-01	1.094e-01	1.359e-01	9.808e-02	7.155e-02	1.097e-01	8.408e-02	5.449e-02	1.000e-01	4.265e-02	3.500e-02	7.822e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.728e-01	2.728e-01	2.635e-01	2.795e-01	1.635e-01	1.556e-01	1.696e-01	1.343e-01	1.244e-01	1.425e-01	1.023e-01	8.124e-02	1.122e-01	6.782e-02	5.449e-02	7.980e-02	4.265e-02	3.500e-02	4.899e-02
1.740e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.647e-01	2.528e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.569e-01	1.346e-01	1.751e-01	1.279e-01	1.078e-01	1.359e-01	9.808e-02	7.155e-02	1.097e-01	8.584e-02	5.449e-02	1.018e-01	4.265e-02	3.500e-02	7.822e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.728e-01	2.728e-01	2.670e-01	2.795e-01	1.635e-01	1.556e-01	1.696e-01	1.340e-01	1.244e-01	1.428e-01	1.023e-01	8.124e-02	1.122e-01	6.782e-02	5.449e-02	7.980e-02	4.265e-02	3.500e-02	4.899e-02
1.750e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.647e-01	2.504e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.569e-01	1.346e-01	1.751e-01	1.279e-01	1.061e-01	1.359e-01	9.808e-02	7.155e-02	1.097e-01	8.675e-02	5.449e-02	1.018e-01	4.899e-02	3.500e-02	7.822e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.741e-01	2.728e-01	2.670e-01	2.795e-01	1.632e-01	1.556e-01	1.720e-01	1.340e-01	1.244e-01	1.425e-01	9.605e-02	8.124e-02	1.122e-01	6.782e-02	5.449e-02	7.980e-02	4.265e-02	3.500e-02	4.899e-02
1.760e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.647e-01	2.504e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.561e-01	1.341e-01	1.751e-01	1.279e-01	1.043e-01	1.359e-01	9.808e-02	7.155e-02	1.097e-01	8.675e-02	5.449e-02	1.018e-01	4.265e-02	3.500e-02	7.822e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.741e-01	2.728e-01	2.670e-01	2.795e-01	1.632e-01	1.556e-01	1.709e-01	1.340e-01	1.236e-01	1.425e-01	9.391e-02	8.124e-02	1.110e-01	6.379e-02	5.449e-02	7.980e-02	4.265e-02	3.500e-02	4.899e-02
1.770e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.647e-01	2.504e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.553e-01	1.355e-01	1.743e-01	1.229e-01	1.043e-01	1.353e-01	9.808e-02	7.155e-02	1.094e-01	8.408e-02	5.449e-02	1.018e-01	4.265e-02	3.500e-02	7.822e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.741e-01	2.728e-01	2.670e-01	2.795e-01	1.632e-01	1.556e-01	1.709e-01	1.340e-01	1.234e-01	1.425e-01	9.391e-02	8.292e-02	1.110e-01	6.379e-02	5.449e-02	7.980e-02	4.265e-02	3.500e-02	5.449e-02
1.780e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.647e-01	2.504e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.521e-01	1.323e-01	1.746e-01	1.229e-01	1.043e-01	1.353e-01	9.808e-02	7.155e-02	1.094e-01	8.408e-02	5.449e-02	1.018e-01	4.265e-02	3.500e-02	7.822e-02	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.741e-01	2.728e-01	2.670e-01	2.795e-01	1.632e-01	1.556e-01	1.709e-01	1.340e-01	1.234e-01	1.422e-01	9.391e-02	8.292e-02	1.110e-01	6.782e-02	5.449e-02	8.124e-02	4.265e-02	3.500e-02	4.899e-02
1.790e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.647e-01	2.504e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.521e-01	1.323e-01	1.732e-01	1.229e-01	1.043e-01	1.353e-01	9.605e-02	7.155e-02	1.083e-01	8.408e-02	5.449e-02	1.018e-01	4.265e-02	3.500e-02	7.822e-02	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.770e-01	2.728e-01	2.670e-01	2.795e-01	1.638e-01	1.556e-01	1.709e-01	1.343e-01	1.234e-01	1.422e-01	9.391e-02	8.292e-02	1.110e-01	6.782e-02	5.449e-02	8.124e-02	4.265e-02	3.500e-02	4.899e-02
1.800e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.647e-01	2.534e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.529e-01	1.323e-01	1.721e-01	1.229e-01	1.043e-01	1.359e-01	9.605e-02	7.155e-02	1.139e-01	8.408e-02	4.899e-02	1.018e-01	4.265e-02	3.500e-02	7.822e-02	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.770e-01	2.728e-01	2.670e-01	2.795e-01	1.624e-01	1.556e-01	1.709e-01	1.343e-01	1.244e-01	1.422e-01	9.391e-02	8.292e-02	1.110e-01	6.782e-02	5.449e-02	8.124e-02	4.265e-02	3.500e-02	5.449e-02
1.810e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.647e-01	2.534e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.529e-01	1.323e-01	1.721e-01	1.229e-01	1.043e-01	1.359e-01	9.605e-02	7.155e-02	1.152e-01	8.408e-02	4.899e-02	1.036e-01	4.265e-02	3.500e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.781e-01	2.728e-01	2.670e-01	2.795e-01	1.619e-01	1.535e-01	1.706e-01	1.344e-01	1.244e-01	1.422e-01	9.391e-02	8.292e-02	1.122e-01	6.782e-02	5.449e-02	8.408e-02	4.265e-02	3.500e-02	5.449e-02
1.820e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.647e-01	2.534e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.529e-01	1.323e-01	1.732e-01	1.229e-01	1.043e-01	1.359e-01	9.605e-02	7.155e-02	1.152e-01	8.124e-02	4.899e-02	1.052e-01	4.265e-02	3.500e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.781e-01	2.728e-01	2.670e-01	2.795e-01	1.624e-01	1.529e-01	1.704e-01	1.343e-01	1.244e-01	1.414e-01	9.391e-02	8.292e-02	1.122e-01	6.782e-02	5.449e-02	8.408e-02	4.265e-02	3.500e-02	5.449e-02
1.830e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.647e-01	2.534e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.529e-01	1.323e-01	1.732e-01	1.240e-01	1.043e-01	1.359e-01	9.808e-02	7.155e-02	1.152e-01	8.124e-02	4.899e-02	1.036e-01	4.265e-02	3.500e-02	7.822e-02	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.781e-01	2.728e-01	2.670e-01	2.795e-01	1.624e-01	1.526e-01	1.706e-01	1.335e-01	1.244e-01	1.410e-01	9.605e-02	8.292e-02	1.122e-01	6.379e-02	5.449e-02	8.292e-02	4.899e-02	3.500e-02	5.449e-02
1.840e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.647e-01	2.534e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.521e-01	1.359e-01	1.732e-01	1.240e-01	1.043e-01	1.359e-01	9.808e-02	7.155e-02	1.165e-01	8.124e-02	4.899e-02	1.036e-01	4.265e-02	3.500e-02	7.822e-02	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.786e-01	2.635e-01	2.575e-01	2.781e-01	2.728e-01	2.670e-01	2.795e-01	1.635e-01	1.526e-01	1.710e-01	1.344e-01	1.244e-01	1.418e-01	9.605e-02	8.292e-02	1.122e-01	6.379e-02	5.449e-02	8.292e-02	4.899e-02	3.500e-02	5.449e-02
1.850e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.635e-01	2.534e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.512e-01	1.359e-01	1.732e-01	1.236e-01	1.043e-01	1.359e-01	9.808e-02	7.155e-02	1.152e-01	8.124e-02	4.899e-02	1.036e-01	4.265e-02	3.500e-02	7.822e-02	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	2.635e-01	2.575e-01	2.781e-01	2.728e-01	2.670e-01	2.795e-01	1.639e-01	1.526e-01	1.710e-01	1.335e-01	1.244e-01	1.418e-01	9.605e-02	8.408e-02	1.122e-01	6.379e-02	5.449e-02	8.292e-02	4.899e-02	3.500e-02	5.449e-02
1.860e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.635e-01	2.534e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.512e-01	1.353e-01	1.732e-01	1.236e-01	1.043e-01	1.359e-01	9.605e-02	7.155e-02	1.152e-01	8.124e-02	4.899e-02	1.036e-01	4.265e-02	3.500e-02	7.822e-02	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	2.635e-01	2.575e-01	2.781e-01	2.728e-01	2.670e-01	2.795e-01	1.639e-01	1.526e-01	1.710e-01	1.331e-01	1.244e-01	1.418e-01	9.605e-02	8.408e-02	1.122e-01	6.379e-02	5.449e-02	8.292e-02	4.899e-02	3.500e-02	5.449e-02
1.870e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.668e-01	2.534e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.512e-01	1.337e-01	1.706e-01	1.236e-01	1.043e-01	1.359e-01	9.808e-02	7.155e-02	1.139e-01	8.124e-02	4.899e-02	1.036e-01	4.265e-02	3.500e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	2.635e-01	2.575e-01	2.781e-01	2.728e-01	2.670e-01	2.795e-01	1.639e-01	1.535e-01	1.710e-01	1.327e-01	1.244e-01	1.418e-01	9.605e-02	8.408e-02	1.110e-01	6.379e-02	5.449e-02	8.292e-02	4.899e-02	3.500e-02	5.449e-02
1.880e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.668e-01	2.534e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.512e-01	1.337e-01	1.706e-01	1.236e-01	1.043e-01	1.359e-01	9.605e-02	7.155e-02	1.139e-01	8.124e-02	4.899e-02	1.052e-01	4.265e-02	3.500e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	2.635e-01	2.575e-01	2.781e-01	2.795e-01	2.670e-01	2.795e-01	1.638e-01	1.535e-01	1.710e-01	1.327e-01	1.244e-01	1.418e-01	9.605e-02	8.408e-02	1.110e-01	6.379e-02	5.449e-02	8.292e-02	4.899e-02	3.500e-02	5.449e-02
1.890e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.668e-01	2.534e-01	2.781e-01	2.728e-01	2.635e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	1.512e-01	1.337e-01	1.706e-01	1.236e-01	1.043e-01	1.359e-01	9.605e-02	7.155e-02	1.139e-01	8.124e-02	5.449e-02	1.052e-01	4.265e-02	3.500e-02	7.649e-02	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.670e-01	2.795e-01	2.708e-01	2.575e-01	2.795e-01	2.635e-01	2.575e-01	2.770e-01	2.795e-01	2.670e-01	2.795e-01	1.638e-01	1.535e-01	1.710e-01	1.327e-01	1.244e-01	1.418e-01	9.165e-02	8.408e-02	1.110e-01	6.379e-02	5.449e-02	8.292e-02	4.899e-02	3.500e-02	5.449e-02
