n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.max
4.150e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.086e-01	6.553e-01	4.299e-01	3.955e-01	4.669e-01	3.764e-01	3.667e-01	4.040e-01	3.621e-01	3.232e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.909e-01	5.752e-01	6.082e-01	4.024e-01	3.900e-01	4.415e-01	2.848e-01	2.573e-01	3.036e-01	1.891e-01	1.570e-01	2.027e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.237e-01	4.364e-01	3.894e-01	4.533e-01	3.667e-01	3.333e-01	3.844e-01	3.621e-01	3.201e-01	3.697e-01	8.185e-01	8.185e-01	8.191e-01	5.776e-01	5.742e-01	5.852e-01	3.821e-01	3.727e-01	3.870e-01	2.315e-01	2.200e-01	2.439e-01	1.112e-01	1.021e-01	1.206e-01
4.160e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.086e-01	6.553e-01	4.299e-01	3.955e-01	4.669e-01	3.742e-01	3.667e-01	4.040e-01	3.621e-01	3.232e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.909e-01	5.752e-01	6.082e-01	4.024e-01	3.900e-01	4.415e-01	2.864e-01	2.576e-01	3.036e-01	1.891e-01	1.570e-01	2.027e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.667e-01	3.333e-01	3.844e-01	3.621e-01	3.201e-01	3.697e-01	8.185e-01	8.185e-01	8.191e-01	5.776e-01	5.742e-01	5.852e-01	3.821e-01	3.727e-01	3.870e-01	2.315e-01	2.200e-01	2.445e-01	1.112e-01	1.024e-01	1.206e-01
4.170e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.086e-01	6.553e-01	4.299e-01	3.955e-01	4.669e-01	3.742e-01	3.667e-01	4.040e-01	3.621e-01	3.232e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.918e-01	5.755e-01	6.088e-01	4.033e-01	3.900e-01	4.415e-01	2.864e-01	2.576e-01	3.036e-01	1.891e-01	1.576e-01	2.024e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.667e-01	3.333e-01	3.844e-01	3.621e-01	3.201e-01	3.700e-01	8.185e-01	8.185e-01	8.191e-01	5.776e-01	5.742e-01	5.852e-01	3.821e-01	3.727e-01	3.870e-01	2.318e-01	2.200e-01	2.445e-01	1.112e-01	1.024e-01	1.206e-01
4.180e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.086e-01	6.553e-01	4.299e-01	3.955e-01	4.669e-01	3.742e-01	3.667e-01	4.040e-01	3.621e-01	3.232e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.915e-01	5.755e-01	6.088e-01	4.033e-01	3.900e-01	4.415e-01	2.858e-01	2.576e-01	3.036e-01	1.894e-01	1.576e-01	2.024e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.667e-01	3.333e-01	3.844e-01	3.621e-01	3.203e-01	3.700e-01	8.185e-01	8.185e-01	8.188e-01	5.776e-01	5.742e-01	5.848e-01	3.824e-01	3.730e-01	3.870e-01	2.318e-01	2.197e-01	2.445e-01	1.112e-01	1.024e-01	1.182e-01
4.190e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.086e-01	6.553e-01	4.299e-01	3.955e-01	4.669e-01	3.742e-01	3.667e-01	4.012e-01	3.621e-01	3.232e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.915e-01	5.755e-01	6.088e-01	4.033e-01	3.900e-01	4.415e-01	2.858e-01	2.585e-01	3.036e-01	1.897e-01	1.570e-01	2.030e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.670e-01	3.333e-01	3.844e-01	3.621e-01	3.203e-01	3.700e-01	8.185e-01	8.185e-01	8.188e-01	5.776e-01	5.742e-01	5.848e-01	3.824e-01	3.724e-01	3.870e-01	2.324e-01	2.197e-01	2.445e-01	1.112e-01	1.024e-01	1.185e-01
4.200e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.086e-01	6.553e-01	4.299e-01	3.955e-01	4.669e-01	3.742e-01	3.667e-01	4.012e-01	3.621e-01	3.232e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.915e-01	5.755e-01	6.088e-01	4.033e-01	3.900e-01	4.415e-01	2.842e-01	2.585e-01	3.036e-01	1.897e-01	1.570e-01	2.030e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.670e-01	3.333e-01	3.844e-01	3.621e-01	3.203e-01	3.700e-01	8.185e-01	8.185e-01	8.188e-01	5.776e-01	5.742e-01	5.848e-01	3.827e-01	3.724e-01	3.870e-01	2.315e-01	2.197e-01	2.452e-01	1.112e-01	1.024e-01	1.185e-01
4.210e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.299e-01	3.955e-01	4.669e-01	3.742e-01	3.667e-01	4.160e-01	3.621e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.915e-01	5.755e-01	6.088e-01	4.033e-01	3.897e-01	4.412e-01	2.842e-01	2.585e-01	3.036e-01	1.900e-01	1.573e-01	2.027e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.670e-01	3.333e-01	3.844e-01	3.621e-01	3.203e-01	3.700e-01	8.185e-01	8.185e-01	8.188e-01	5.776e-01	5.742e-01	5.848e-01	3.827e-01	3.724e-01	3.870e-01	2.315e-01	2.197e-01	2.452e-01	1.112e-01	1.024e-01	1.182e-01
4.220e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.299e-01	3.955e-01	4.669e-01	3.742e-01	3.667e-01	4.160e-01	3.621e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.918e-01	5.755e-01	6.088e-01	4.033e-01	3.897e-01	4.412e-01	2.855e-01	2.594e-01	3.045e-01	1.903e-01	1.573e-01	2.027e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.670e-01	3.333e-01	3.844e-01	3.621e-01	3.203e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.776e-01	5.745e-01	5.855e-01	3.821e-01	3.724e-01	3.870e-01	2.321e-01	2.197e-01	2.452e-01	1.112e-01	1.024e-01	1.182e-01
4.230e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.299e-01	3.955e-01	4.669e-01	3.721e-01	3.667e-01	4.160e-01	3.621e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.918e-01	5.755e-01	6.088e-01	4.033e-01	3.897e-01	4.412e-01	2.855e-01	2.594e-01	3.045e-01	1.903e-01	1.591e-01	2.027e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.670e-01	3.333e-01	3.838e-01	3.604e-01	3.203e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.779e-01	5.742e-01	5.855e-01	3.827e-01	3.724e-01	3.870e-01	2.327e-01	2.197e-01	2.452e-01	1.112e-01	1.024e-01	1.182e-01
4.240e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.307e-01	3.955e-01	4.669e-01	3.742e-01	3.621e-01	4.160e-01	3.621e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.921e-01	5.755e-01	6.091e-01	4.033e-01	3.897e-01	4.412e-01	2.864e-01	2.585e-01	3.045e-01	1.903e-01	1.591e-01	2.027e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.670e-01	3.333e-01	3.838e-01	3.604e-01	3.203e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.779e-01	5.742e-01	5.855e-01	3.827e-01	3.724e-01	3.873e-01	2.327e-01	2.197e-01	2.452e-01	1.112e-01	1.024e-01	1.182e-01
4.250e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.307e-01	3.955e-01	4.669e-01	3.742e-01	3.621e-01	4.160e-01	3.621e-01	3.201e-01	3.712e-01	8.182e-01	8.182e-01	8.185e-01	5.921e-01	5.755e-01	6.088e-01	4.033e-01	3.897e-01	4.415e-01	2.861e-01	2.585e-01	3.045e-01	1.903e-01	1.591e-01	2.027e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.670e-01	3.333e-01	3.838e-01	3.604e-01	3.203e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.779e-01	5.742e-01	5.855e-01	3.827e-01	3.727e-01	3.873e-01	2.327e-01	2.197e-01	2.448e-01	1.112e-01	1.030e-01	1.182e-01
4.260e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.307e-01	3.955e-01	4.642e-01	3.742e-01	3.621e-01	4.160e-01	3.621e-01	3.201e-01	3.712e-01	8.182e-01	8.182e-01	8.185e-01	5.921e-01	5.758e-01	6.088e-01	4.033e-01	3.897e-01	4.412e-01	2.858e-01	2.585e-01	3.045e-01	1.900e-01	1.597e-01	2.027e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.670e-01	3.333e-01	3.838e-01	3.604e-01	3.203e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.782e-01	5.742e-01	5.855e-01	3.827e-01	3.727e-01	3.873e-01	2.327e-01	2.197e-01	2.448e-01	1.112e-01	1.036e-01	1.185e-01
4.270e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.642e-01	3.742e-01	3.621e-01	4.160e-01	3.621e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.921e-01	5.758e-01	6.088e-01	4.030e-01	3.891e-01	4.412e-01	2.858e-01	2.594e-01	3.045e-01	1.912e-01	1.585e-01	2.055e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.670e-01	3.333e-01	3.838e-01	3.604e-01	3.203e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.782e-01	5.736e-01	5.855e-01	3.827e-01	3.727e-01	3.873e-01	2.330e-01	2.197e-01	2.448e-01	1.121e-01	1.036e-01	1.188e-01
4.280e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.780e-01	3.742e-01	3.621e-01	4.160e-01	3.621e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.921e-01	5.758e-01	6.088e-01	4.030e-01	3.891e-01	4.406e-01	2.858e-01	2.591e-01	3.045e-01	1.903e-01	1.585e-01	2.061e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.670e-01	3.333e-01	3.838e-01	3.604e-01	3.203e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.782e-01	5.745e-01	5.855e-01	3.827e-01	3.727e-01	3.873e-01	2.330e-01	2.203e-01	2.448e-01	1.124e-01	1.036e-01	1.185e-01
4.290e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.780e-01	3.742e-01	3.621e-01	4.160e-01	3.621e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.930e-01	5.761e-01	6.088e-01	4.033e-01	3.891e-01	4.406e-01	2.858e-01	2.591e-01	3.045e-01	1.906e-01	1.585e-01	2.055e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.533e-01	3.670e-01	3.333e-01	3.838e-01	3.604e-01	3.203e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.782e-01	5.745e-01	5.855e-01	3.827e-01	3.727e-01	3.873e-01	2.330e-01	2.203e-01	2.442e-01	1.124e-01	1.036e-01	1.185e-01
4.300e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.780e-01	3.742e-01	3.621e-01	4.160e-01	3.636e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.927e-01	5.761e-01	6.088e-01	4.033e-01	3.891e-01	4.406e-01	2.845e-01	2.594e-01	3.045e-01	1.897e-01	1.597e-01	2.061e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.520e-01	3.670e-01	3.333e-01	3.838e-01	3.604e-01	3.203e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.782e-01	5.739e-01	5.855e-01	3.827e-01	3.727e-01	3.879e-01	2.330e-01	2.203e-01	2.442e-01	1.121e-01	1.033e-01	1.185e-01
4.310e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.780e-01	3.742e-01	3.621e-01	4.160e-01	3.636e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.927e-01	5.764e-01	6.088e-01	4.033e-01	3.891e-01	4.406e-01	2.836e-01	2.594e-01	3.045e-01	1.903e-01	1.597e-01	2.061e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.520e-01	3.670e-01	3.333e-01	3.838e-01	3.604e-01	3.203e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.785e-01	5.736e-01	5.855e-01	3.827e-01	3.727e-01	3.879e-01	2.327e-01	2.203e-01	2.442e-01	1.112e-01	1.033e-01	1.185e-01
4.320e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.780e-01	3.742e-01	3.621e-01	4.174e-01	3.636e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.927e-01	5.764e-01	6.088e-01	4.033e-01	3.891e-01	4.406e-01	2.858e-01	2.594e-01	3.045e-01	1.903e-01	1.630e-01	2.061e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.520e-01	3.670e-01	3.333e-01	3.838e-01	3.604e-01	3.203e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.785e-01	5.736e-01	5.855e-01	3.827e-01	3.727e-01	3.879e-01	2.327e-01	2.203e-01	2.442e-01	1.112e-01	1.030e-01	1.185e-01
4.330e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.780e-01	3.742e-01	3.621e-01	4.256e-01	3.636e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.927e-01	5.764e-01	6.088e-01	4.033e-01	3.891e-01	4.406e-01	2.858e-01	2.594e-01	3.045e-01	1.906e-01	1.630e-01	2.061e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.520e-01	3.670e-01	3.333e-01	3.838e-01	3.620e-01	3.201e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.785e-01	5.739e-01	5.855e-01	3.824e-01	3.730e-01	3.882e-01	2.327e-01	2.194e-01	2.442e-01	1.112e-01	1.021e-01	1.185e-01
4.340e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.780e-01	3.742e-01	3.621e-01	4.256e-01	3.636e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.927e-01	5.764e-01	6.088e-01	4.033e-01	3.891e-01	4.406e-01	2.855e-01	2.594e-01	3.045e-01	1.906e-01	1.630e-01	2.058e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.520e-01	3.670e-01	3.333e-01	3.838e-01	3.620e-01	3.201e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.785e-01	5.739e-01	5.855e-01	3.824e-01	3.727e-01	3.882e-01	2.330e-01	2.194e-01	2.442e-01	1.112e-01	1.021e-01	1.188e-01
4.350e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.780e-01	3.742e-01	3.636e-01	4.256e-01	3.636e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.933e-01	5.764e-01	6.088e-01	4.033e-01	3.897e-01	4.406e-01	2.855e-01	2.594e-01	3.045e-01	1.915e-01	1.630e-01	2.058e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.520e-01	3.670e-01	3.333e-01	3.838e-01	3.620e-01	3.201e-01	3.697e-01	8.185e-01	8.185e-01	8.188e-01	5.785e-01	5.739e-01	5.855e-01	3.824e-01	3.727e-01	3.882e-01	2.330e-01	2.194e-01	2.442e-01	1.112e-01	1.027e-01	1.188e-01
4.360e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.783e-01	3.742e-01	3.636e-01	4.256e-01	3.636e-01	3.201e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.933e-01	5.764e-01	6.094e-01	4.033e-01	3.897e-01	4.406e-01	2.855e-01	2.594e-01	3.045e-01	1.915e-01	1.630e-01	2.058e-01	8.182e-01	8.182e-01	8.182e-01	6.116e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.520e-01	3.670e-01	3.333e-01	3.838e-01	3.620e-01	3.201e-01	3.712e-01	8.185e-01	8.185e-01	8.188e-01	5.785e-01	5.739e-01	5.855e-01	3.824e-01	3.730e-01	3.888e-01	2.330e-01	2.194e-01	2.442e-01	1.112e-01	1.027e-01	1.188e-01
4.370e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.783e-01	3.742e-01	3.636e-01	4.256e-01	3.636e-01	3.220e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.936e-01	5.767e-01	6.094e-01	4.030e-01	3.897e-01	4.406e-01	2.855e-01	2.594e-01	3.045e-01	1.915e-01	1.630e-01	2.058e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.520e-01	3.670e-01	3.333e-01	3.838e-01	3.620e-01	3.201e-01	3.712e-01	8.185e-01	8.185e-01	8.188e-01	5.785e-01	5.739e-01	5.855e-01	3.824e-01	3.730e-01	3.888e-01	2.333e-01	2.194e-01	2.442e-01	1.112e-01	1.027e-01	1.188e-01
4.380e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.783e-01	3.742e-01	3.636e-01	4.256e-01	3.652e-01	3.220e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.936e-01	5.767e-01	6.094e-01	4.030e-01	3.897e-01	4.406e-01	2.867e-01	2.588e-01	3.045e-01	1.918e-01	1.630e-01	2.058e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.520e-01	3.670e-01	3.333e-01	3.838e-01	3.620e-01	3.201e-01	3.712e-01	8.185e-01	8.185e-01	8.188e-01	5.785e-01	5.739e-01	5.855e-01	3.824e-01	3.730e-01	3.882e-01	2.333e-01	2.200e-01	2.442e-01	1.112e-01	1.027e-01	1.188e-01
4.390e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.783e-01	3.742e-01	3.621e-01	4.256e-01	3.652e-01	3.220e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.936e-01	5.767e-01	6.094e-01	4.030e-01	3.876e-01	4.406e-01	2.879e-01	2.588e-01	3.055e-01	1.918e-01	1.630e-01	2.058e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.006e-01	6.226e-01	4.364e-01	3.894e-01	4.520e-01	3.670e-01	3.333e-01	3.838e-01	3.606e-01	3.201e-01	3.712e-01	8.185e-01	8.185e-01	8.188e-01	5.785e-01	5.739e-01	5.855e-01	3.818e-01	3.721e-01	3.882e-01	2.336e-01	2.203e-01	2.452e-01	1.112e-01	1.027e-01	1.188e-01
4.400e+04	8.182e-01	8.182e-01	8.182e-01	6.237e-01	6.088e-01	6.553e-01	4.318e-01	3.955e-01	4.783e-01	3.742e-01	3.621e-01	4.256e-01	3.652e-01	3.220e-01	3.727e-01	8.182e-01	8.182e-01	8.185e-01	5.936e-01	5.773e-01	6.094e-01	4.030e-01	3.888e-01	4.406e-01	2.879e-01	2.585e-01	3.055e-01	1.918e-01	1.624e-01	2.076e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.010e-01	6.226e-01	4.364e-01	3.894e-01	4.520e-01	3.670e-01	3.333e-01	3.838e-01	3.606e-01	3.201e-01	3.712e-01	8.185e-01	8.185e-01	8.188e-01	5.785e-01	5.739e-01	5.855e-01	3.818e-01	3.721e-01	3.897e-01	2.336e-01	2.203e-01	2.464e-01	1.112e-01	1.027e-01	1.188e-01
