n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.max
1.500e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	5.891e-01	3.764e-01	3.522e-01	3.916e-01	2.976e-01	2.635e-01	3.259e-01	2.690e-01	2.543e-01	3.149e-01	7.938e-01	7.934e-01	7.948e-01	5.462e-01	5.334e-01	5.534e-01	3.614e-01	3.434e-01	3.769e-01	2.293e-01	2.159e-01	2.603e-01	1.286e-01	1.190e-01	1.507e-01	7.931e-01	7.931e-01	8.017e-01	5.690e-01	5.549e-01	5.805e-01	3.772e-01	3.638e-01	3.885e-01	2.950e-01	2.552e-01	3.205e-01	3.034e-01	2.552e-01	3.158e-01	7.941e-01	7.934e-01	7.945e-01	5.369e-01	5.307e-01	5.400e-01	3.428e-01	3.359e-01	3.493e-01	1.962e-01	1.903e-01	2.034e-01	9.069e-02	8.448e-02	9.310e-02
1.510e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	5.891e-01	3.764e-01	3.522e-01	3.922e-01	2.982e-01	2.635e-01	3.259e-01	2.690e-01	2.543e-01	3.149e-01	7.938e-01	7.934e-01	7.948e-01	5.459e-01	5.331e-01	5.534e-01	3.617e-01	3.448e-01	3.759e-01	2.293e-01	2.159e-01	2.603e-01	1.286e-01	1.200e-01	1.521e-01	7.931e-01	7.931e-01	8.017e-01	5.690e-01	5.549e-01	5.805e-01	3.772e-01	3.638e-01	3.885e-01	2.950e-01	2.552e-01	3.205e-01	3.034e-01	2.552e-01	3.121e-01	7.941e-01	7.934e-01	7.945e-01	5.369e-01	5.310e-01	5.400e-01	3.431e-01	3.369e-01	3.479e-01	1.966e-01	1.907e-01	2.045e-01	8.966e-02	8.517e-02	9.345e-02
1.520e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	5.891e-01	3.764e-01	3.522e-01	3.922e-01	2.982e-01	2.629e-01	3.259e-01	2.690e-01	2.543e-01	3.207e-01	7.938e-01	7.934e-01	7.948e-01	5.466e-01	5.321e-01	5.541e-01	3.617e-01	3.469e-01	3.769e-01	2.293e-01	2.152e-01	2.607e-01	1.286e-01	1.203e-01	1.510e-01	7.931e-01	7.931e-01	8.017e-01	5.690e-01	5.549e-01	5.805e-01	3.772e-01	3.638e-01	3.885e-01	2.953e-01	2.552e-01	3.205e-01	3.034e-01	2.552e-01	3.121e-01	7.941e-01	7.934e-01	7.945e-01	5.369e-01	5.314e-01	5.403e-01	3.431e-01	3.366e-01	3.476e-01	1.962e-01	1.907e-01	2.048e-01	9.034e-02	8.414e-02	9.379e-02
1.530e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	5.891e-01	3.768e-01	3.522e-01	3.922e-01	2.982e-01	2.629e-01	3.259e-01	2.690e-01	2.543e-01	3.207e-01	7.938e-01	7.934e-01	7.948e-01	5.466e-01	5.321e-01	5.541e-01	3.621e-01	3.469e-01	3.769e-01	2.293e-01	2.169e-01	2.607e-01	1.283e-01	1.207e-01	1.510e-01	7.931e-01	7.931e-01	8.017e-01	5.690e-01	5.549e-01	5.805e-01	3.772e-01	3.638e-01	3.885e-01	2.953e-01	2.660e-01	3.205e-01	3.052e-01	2.562e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.362e-01	5.314e-01	5.400e-01	3.428e-01	3.376e-01	3.466e-01	1.962e-01	1.907e-01	2.052e-01	9.034e-02	8.414e-02	9.379e-02
1.540e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	5.891e-01	3.768e-01	3.522e-01	3.922e-01	2.989e-01	2.629e-01	3.267e-01	2.690e-01	2.543e-01	3.207e-01	7.934e-01	7.934e-01	7.948e-01	5.466e-01	5.324e-01	5.541e-01	3.621e-01	3.462e-01	3.769e-01	2.310e-01	2.162e-01	2.607e-01	1.293e-01	1.217e-01	1.510e-01	7.931e-01	7.931e-01	8.017e-01	5.690e-01	5.549e-01	5.805e-01	3.772e-01	3.638e-01	3.885e-01	2.953e-01	2.660e-01	3.205e-01	3.052e-01	2.562e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.359e-01	5.314e-01	5.400e-01	3.428e-01	3.369e-01	3.472e-01	1.955e-01	1.907e-01	2.052e-01	8.966e-02	8.414e-02	9.379e-02
1.550e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	5.942e-01	3.768e-01	3.578e-01	3.922e-01	2.989e-01	2.629e-01	3.267e-01	2.690e-01	2.543e-01	3.207e-01	7.934e-01	7.934e-01	7.948e-01	5.469e-01	5.317e-01	5.548e-01	3.610e-01	3.459e-01	3.748e-01	2.317e-01	2.162e-01	2.624e-01	1.297e-01	1.217e-01	1.517e-01	7.931e-01	7.931e-01	8.017e-01	5.690e-01	5.580e-01	5.805e-01	3.772e-01	3.638e-01	3.885e-01	2.953e-01	2.660e-01	3.205e-01	3.052e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.359e-01	5.310e-01	5.403e-01	3.424e-01	3.393e-01	3.476e-01	1.945e-01	1.907e-01	2.052e-01	8.931e-02	8.379e-02	9.448e-02
1.560e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	5.942e-01	3.768e-01	3.578e-01	3.922e-01	3.002e-01	2.629e-01	3.267e-01	2.690e-01	2.543e-01	3.207e-01	7.934e-01	7.934e-01	7.948e-01	5.469e-01	5.317e-01	5.548e-01	3.631e-01	3.466e-01	3.748e-01	2.317e-01	2.162e-01	2.624e-01	1.297e-01	1.224e-01	1.517e-01	7.931e-01	7.931e-01	8.017e-01	5.690e-01	5.580e-01	5.805e-01	3.772e-01	3.638e-01	3.885e-01	2.950e-01	2.660e-01	3.205e-01	3.052e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.359e-01	5.310e-01	5.397e-01	3.421e-01	3.372e-01	3.476e-01	1.945e-01	1.907e-01	2.052e-01	9.000e-02	8.379e-02	9.448e-02
1.570e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	5.942e-01	3.768e-01	3.578e-01	3.922e-01	3.013e-01	2.621e-01	3.267e-01	2.679e-01	2.543e-01	3.207e-01	7.934e-01	7.934e-01	7.948e-01	5.469e-01	5.324e-01	5.541e-01	3.631e-01	3.466e-01	3.752e-01	2.317e-01	2.162e-01	2.617e-01	1.293e-01	1.234e-01	1.517e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.805e-01	3.772e-01	3.613e-01	3.885e-01	2.950e-01	2.685e-01	3.205e-01	3.067e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.366e-01	5.310e-01	5.400e-01	3.428e-01	3.372e-01	3.483e-01	1.952e-01	1.907e-01	2.052e-01	8.966e-02	8.379e-02	9.448e-02
1.580e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	5.942e-01	3.768e-01	3.578e-01	3.922e-01	3.013e-01	2.621e-01	3.267e-01	2.679e-01	2.543e-01	3.207e-01	7.934e-01	7.934e-01	7.948e-01	5.469e-01	5.324e-01	5.541e-01	3.628e-01	3.466e-01	3.752e-01	2.328e-01	2.162e-01	2.607e-01	1.290e-01	1.234e-01	1.514e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.805e-01	3.772e-01	3.613e-01	3.885e-01	2.941e-01	2.660e-01	3.205e-01	3.067e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.359e-01	5.317e-01	5.400e-01	3.424e-01	3.369e-01	3.476e-01	1.952e-01	1.903e-01	2.066e-01	8.966e-02	8.379e-02	9.448e-02
1.590e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	5.942e-01	3.764e-01	3.578e-01	3.922e-01	3.013e-01	2.621e-01	3.267e-01	2.667e-01	2.543e-01	3.207e-01	7.934e-01	7.934e-01	7.948e-01	5.469e-01	5.324e-01	5.545e-01	3.621e-01	3.466e-01	3.745e-01	2.345e-01	2.162e-01	2.607e-01	1.293e-01	1.234e-01	1.514e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.805e-01	3.772e-01	3.613e-01	3.885e-01	2.941e-01	2.660e-01	3.205e-01	3.067e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.359e-01	5.317e-01	5.407e-01	3.431e-01	3.369e-01	3.479e-01	1.952e-01	1.903e-01	2.066e-01	8.966e-02	8.379e-02	9.448e-02
1.600e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.764e-01	3.578e-01	3.922e-01	3.013e-01	2.621e-01	3.276e-01	2.667e-01	2.543e-01	3.224e-01	7.934e-01	7.934e-01	7.948e-01	5.469e-01	5.324e-01	5.545e-01	3.614e-01	3.466e-01	3.738e-01	2.338e-01	2.162e-01	2.607e-01	1.293e-01	1.228e-01	1.514e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.805e-01	3.772e-01	3.613e-01	3.885e-01	3.017e-01	2.660e-01	3.205e-01	3.067e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.359e-01	5.317e-01	5.410e-01	3.428e-01	3.369e-01	3.479e-01	1.952e-01	1.903e-01	2.066e-01	9.069e-02	8.379e-02	9.517e-02
1.610e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.764e-01	3.578e-01	3.922e-01	3.013e-01	2.621e-01	3.267e-01	2.667e-01	2.543e-01	3.224e-01	7.934e-01	7.934e-01	7.948e-01	5.469e-01	5.324e-01	5.545e-01	3.621e-01	3.434e-01	3.738e-01	2.341e-01	2.162e-01	2.600e-01	1.290e-01	1.231e-01	1.507e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.805e-01	3.793e-01	3.613e-01	3.885e-01	2.966e-01	2.660e-01	3.205e-01	3.067e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.359e-01	5.317e-01	5.410e-01	3.428e-01	3.376e-01	3.479e-01	1.945e-01	1.907e-01	2.055e-01	9.069e-02	8.379e-02	9.483e-02
1.620e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.764e-01	3.578e-01	3.922e-01	3.013e-01	2.621e-01	3.267e-01	2.667e-01	2.543e-01	3.224e-01	7.938e-01	7.934e-01	7.948e-01	5.466e-01	5.317e-01	5.548e-01	3.628e-01	3.431e-01	3.738e-01	2.341e-01	2.162e-01	2.600e-01	1.290e-01	1.241e-01	1.507e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.831e-01	3.772e-01	3.613e-01	3.842e-01	2.966e-01	2.660e-01	3.199e-01	3.067e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.355e-01	5.307e-01	5.410e-01	3.428e-01	3.376e-01	3.479e-01	1.945e-01	1.903e-01	2.055e-01	9.034e-02	8.379e-02	9.483e-02
1.630e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.764e-01	3.522e-01	3.922e-01	3.013e-01	2.621e-01	3.267e-01	2.667e-01	2.543e-01	3.224e-01	7.938e-01	7.934e-01	7.948e-01	5.466e-01	5.321e-01	5.548e-01	3.631e-01	3.424e-01	3.752e-01	2.341e-01	2.162e-01	2.597e-01	1.310e-01	1.241e-01	1.507e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.831e-01	3.772e-01	3.613e-01	3.842e-01	2.966e-01	2.660e-01	3.199e-01	3.067e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.355e-01	5.307e-01	5.414e-01	3.424e-01	3.376e-01	3.476e-01	1.945e-01	1.893e-01	2.055e-01	9.034e-02	8.379e-02	9.483e-02
1.640e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.764e-01	3.522e-01	3.922e-01	3.022e-01	2.644e-01	3.267e-01	2.690e-01	2.543e-01	3.224e-01	7.938e-01	7.934e-01	7.945e-01	5.466e-01	5.328e-01	5.548e-01	3.631e-01	3.424e-01	3.759e-01	2.341e-01	2.169e-01	2.586e-01	1.310e-01	1.245e-01	1.510e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.831e-01	3.750e-01	3.613e-01	3.818e-01	3.080e-01	2.660e-01	3.199e-01	3.067e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.359e-01	5.314e-01	5.410e-01	3.424e-01	3.376e-01	3.479e-01	1.948e-01	1.893e-01	2.055e-01	8.931e-02	8.517e-02	9.483e-02
1.650e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.764e-01	3.522e-01	3.922e-01	3.022e-01	2.621e-01	3.267e-01	2.690e-01	2.543e-01	3.224e-01	7.938e-01	7.934e-01	7.945e-01	5.466e-01	5.317e-01	5.555e-01	3.641e-01	3.424e-01	3.762e-01	2.345e-01	2.172e-01	2.586e-01	1.310e-01	1.221e-01	1.510e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.831e-01	3.750e-01	3.613e-01	3.818e-01	3.080e-01	2.660e-01	3.199e-01	3.031e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.362e-01	5.310e-01	5.403e-01	3.424e-01	3.366e-01	3.479e-01	1.948e-01	1.893e-01	2.055e-01	8.931e-02	8.517e-02	9.448e-02
1.660e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.764e-01	3.509e-01	3.922e-01	3.022e-01	2.621e-01	3.267e-01	2.690e-01	2.543e-01	3.224e-01	7.938e-01	7.934e-01	7.945e-01	5.466e-01	5.317e-01	5.555e-01	3.641e-01	3.424e-01	3.766e-01	2.348e-01	2.172e-01	2.590e-01	1.310e-01	1.221e-01	1.510e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.831e-01	3.750e-01	3.613e-01	3.818e-01	3.080e-01	2.660e-01	3.199e-01	3.031e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.359e-01	5.314e-01	5.403e-01	3.424e-01	3.383e-01	3.479e-01	1.948e-01	1.893e-01	2.055e-01	9.034e-02	8.517e-02	9.414e-02
1.670e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.764e-01	3.509e-01	3.922e-01	3.022e-01	2.608e-01	3.267e-01	2.709e-01	2.543e-01	3.224e-01	7.938e-01	7.934e-01	7.945e-01	5.462e-01	5.317e-01	5.566e-01	3.652e-01	3.424e-01	3.766e-01	2.345e-01	2.176e-01	2.586e-01	1.310e-01	1.217e-01	1.531e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.831e-01	3.750e-01	3.613e-01	3.818e-01	3.080e-01	2.660e-01	3.218e-01	3.031e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.362e-01	5.317e-01	5.403e-01	3.431e-01	3.383e-01	3.479e-01	1.945e-01	1.893e-01	2.048e-01	9.034e-02	8.552e-02	9.414e-02
1.680e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.764e-01	3.509e-01	3.922e-01	3.022e-01	2.608e-01	3.267e-01	2.713e-01	2.543e-01	3.224e-01	7.938e-01	7.934e-01	7.945e-01	5.462e-01	5.317e-01	5.566e-01	3.652e-01	3.428e-01	3.759e-01	2.345e-01	2.169e-01	2.579e-01	1.310e-01	1.217e-01	1.531e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.831e-01	3.750e-01	3.613e-01	3.818e-01	3.080e-01	2.660e-01	3.218e-01	3.031e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.362e-01	5.307e-01	5.403e-01	3.438e-01	3.383e-01	3.479e-01	1.969e-01	1.893e-01	2.083e-01	9.069e-02	8.552e-02	9.483e-02
1.690e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.764e-01	3.509e-01	3.922e-01	3.022e-01	2.608e-01	3.267e-01	2.713e-01	2.543e-01	3.224e-01	7.938e-01	7.934e-01	7.945e-01	5.466e-01	5.321e-01	5.566e-01	3.648e-01	3.428e-01	3.759e-01	2.345e-01	2.169e-01	2.579e-01	1.310e-01	1.238e-01	1.510e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.831e-01	3.750e-01	3.613e-01	3.818e-01	3.103e-01	2.660e-01	3.218e-01	3.031e-01	2.575e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.362e-01	5.307e-01	5.407e-01	3.431e-01	3.383e-01	3.479e-01	1.976e-01	1.893e-01	2.083e-01	9.069e-02	8.517e-02	9.483e-02
1.700e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.764e-01	3.509e-01	3.922e-01	3.022e-01	2.608e-01	3.267e-01	2.713e-01	2.543e-01	3.224e-01	7.938e-01	7.931e-01	7.945e-01	5.466e-01	5.328e-01	5.579e-01	3.645e-01	3.428e-01	3.759e-01	2.341e-01	2.169e-01	2.583e-01	1.310e-01	1.238e-01	1.514e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.831e-01	3.750e-01	3.613e-01	3.818e-01	3.103e-01	2.660e-01	3.218e-01	3.031e-01	2.543e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.362e-01	5.307e-01	5.407e-01	3.434e-01	3.383e-01	3.479e-01	1.983e-01	1.890e-01	2.072e-01	9.069e-02	8.586e-02	9.517e-02
1.710e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.764e-01	3.509e-01	3.922e-01	3.022e-01	2.608e-01	3.267e-01	2.718e-01	2.543e-01	3.207e-01	7.938e-01	7.931e-01	7.945e-01	5.466e-01	5.328e-01	5.579e-01	3.638e-01	3.428e-01	3.759e-01	2.348e-01	2.169e-01	2.583e-01	1.317e-01	1.238e-01	1.497e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.831e-01	3.750e-01	3.613e-01	3.818e-01	3.103e-01	2.660e-01	3.218e-01	3.031e-01	2.543e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.362e-01	5.307e-01	5.407e-01	3.434e-01	3.383e-01	3.469e-01	1.983e-01	1.893e-01	2.086e-01	9.069e-02	8.655e-02	9.517e-02
1.720e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.580e-01	6.059e-01	3.772e-01	3.509e-01	3.922e-01	3.022e-01	2.608e-01	3.267e-01	2.816e-01	2.543e-01	3.207e-01	7.938e-01	7.931e-01	7.945e-01	5.466e-01	5.328e-01	5.576e-01	3.634e-01	3.428e-01	3.759e-01	2.352e-01	2.169e-01	2.586e-01	1.324e-01	1.238e-01	1.497e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.831e-01	3.750e-01	3.613e-01	3.818e-01	3.103e-01	2.660e-01	3.218e-01	3.031e-01	2.543e-01	3.155e-01	7.941e-01	7.934e-01	7.945e-01	5.362e-01	5.307e-01	5.407e-01	3.434e-01	3.383e-01	3.483e-01	1.983e-01	1.893e-01	2.086e-01	9.069e-02	8.655e-02	9.483e-02
1.730e+04	7.931e-01	7.931e-01	7.931e-01	5.690e-01	5.603e-01	6.059e-01	3.770e-01	3.509e-01	3.922e-01	3.022e-01	2.608e-01	3.241e-01	2.816e-01	2.543e-01	3.224e-01	7.938e-01	7.931e-01	7.945e-01	5.462e-01	5.321e-01	5.576e-01	3.631e-01	3.438e-01	3.759e-01	2.352e-01	2.172e-01	2.586e-01	1.341e-01	1.245e-01	1.500e-01	7.931e-01	7.931e-01	8.017e-01	5.705e-01	5.603e-01	5.831e-01	3.750e-01	3.613e-01	3.818e-01	3.103e-01	2.660e-01	3.218e-01	3.031e-01	2.543e-01	3.155e-01	7.941e-01	7.934e-01	7.948e-01	5.362e-01	5.310e-01	5.407e-01	3.431e-01	3.379e-01	3.483e-01	1.983e-01	1.897e-01	2.086e-01	9.000e-02	8.690e-02	9.483e-02
1.740e+04	7.931e-01	7.931e-01	7.931e-01	5.690e-01	5.611e-01	6.059e-01	3.770e-01	3.509e-01	3.922e-01	3.022e-01	2.608e-01	3.241e-01	2.816e-01	2.543e-01	3.224e-01	7.938e-01	7.931e-01	7.945e-01	5.462e-01	5.317e-01	5.576e-01	3.645e-01	3.414e-01	3.776e-01	2.355e-01	2.172e-01	2.586e-01	1.355e-01	1.245e-01	1.500e-01	7.931e-01	7.931e-01	8.017e-01	5.690e-01	5.580e-01	5.831e-01	3.770e-01	3.550e-01	3.818e-01	3.103e-01	2.660e-01	3.218e-01	3.052e-01	2.543e-01	3.155e-01	7.941e-01	7.934e-01	7.948e-01	5.362e-01	5.307e-01	5.407e-01	3.431e-01	3.379e-01	3.483e-01	1.983e-01	1.900e-01	2.072e-01	9.000e-02	8.690e-02	9.483e-02
1.750e+04	7.931e-01	7.931e-01	7.931e-01	5.690e-01	5.611e-01	6.059e-01	3.770e-01	3.509e-01	3.926e-01	3.022e-01	2.608e-01	3.241e-01	2.816e-01	2.565e-01	3.224e-01	7.938e-01	7.931e-01	7.945e-01	5.462e-01	5.321e-01	5.576e-01	3.645e-01	3.434e-01	3.762e-01	2.355e-01	2.172e-01	2.586e-01	1.352e-01	1.248e-01	1.510e-01	7.931e-01	7.931e-01	8.017e-01	5.690e-01	5.580e-01	5.831e-01	3.770e-01	3.550e-01	3.818e-01	3.103e-01	2.660e-01	3.218e-01	3.083e-01	2.543e-01	3.172e-01	7.941e-01	7.934e-01	7.948e-01	5.366e-01	5.307e-01	5.410e-01	3.431e-01	3.386e-01	3.490e-01	1.972e-01	1.897e-01	2.072e-01	8.897e-02	8.690e-02	9.586e-02
