n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max
3.900e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.119e-01	1.559e-01	1.351e-01	1.888e-01	1.597e-01	1.532e-01	1.669e-01	1.604e-01	1.234e-01	1.690e-01	3.431e-03	0.000e+00	6.757e-03	3.083e-02	2.610e-02	4.052e-02	5.276e-02	3.625e-02	5.697e-02	6.120e-02	4.894e-02	7.480e-02	5.820e-02	5.553e-02	6.651e-02	0.000e+00	0.000e+00	1.493e-02	8.053e-02	7.614e-02	8.954e-02	1.638e-01	1.431e-01	1.956e-01	1.569e-01	1.245e-01	1.669e-01	1.584e-01	1.294e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.035e-02	3.800e-02	4.440e-02	5.928e-02	5.596e-02	6.289e-02	6.220e-02	5.763e-02	6.800e-02	4.999e-02	4.703e-02	5.751e-02
3.910e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.119e-01	1.559e-01	1.351e-01	1.888e-01	1.597e-01	1.532e-01	1.683e-01	1.604e-01	1.234e-01	1.690e-01	3.431e-03	0.000e+00	6.757e-03	3.048e-02	2.610e-02	4.077e-02	5.254e-02	3.625e-02	5.697e-02	6.185e-02	5.006e-02	7.480e-02	5.826e-02	5.590e-02	6.563e-02	0.000e+00	0.000e+00	1.493e-02	8.053e-02	7.614e-02	8.954e-02	1.638e-01	1.443e-01	1.958e-01	1.569e-01	1.245e-01	1.669e-01	1.589e-01	1.294e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.035e-02	3.800e-02	4.441e-02	5.928e-02	5.603e-02	6.219e-02	6.220e-02	5.763e-02	6.776e-02	4.990e-02	4.703e-02	5.742e-02
3.920e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.120e-01	1.559e-01	1.351e-01	1.888e-01	1.597e-01	1.532e-01	1.683e-01	1.604e-01	1.228e-01	1.690e-01	3.431e-03	0.000e+00	6.757e-03	3.048e-02	2.604e-02	4.077e-02	5.254e-02	3.625e-02	5.697e-02	6.185e-02	5.030e-02	7.480e-02	5.826e-02	5.590e-02	6.499e-02	0.000e+00	0.000e+00	1.493e-02	8.053e-02	7.614e-02	8.954e-02	1.638e-01	1.443e-01	1.958e-01	1.569e-01	1.251e-01	1.669e-01	1.589e-01	1.294e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.035e-02	3.800e-02	4.441e-02	5.929e-02	5.603e-02	6.219e-02	6.220e-02	5.763e-02	6.800e-02	4.990e-02	4.703e-02	5.742e-02
3.930e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.120e-01	1.559e-01	1.351e-01	1.888e-01	1.597e-01	1.532e-01	1.683e-01	1.595e-01	1.228e-01	1.690e-01	3.431e-03	0.000e+00	6.757e-03	3.048e-02	2.604e-02	4.077e-02	5.130e-02	3.625e-02	5.717e-02	6.143e-02	5.030e-02	7.480e-02	5.826e-02	5.590e-02	6.499e-02	0.000e+00	0.000e+00	1.493e-02	8.053e-02	7.614e-02	8.954e-02	1.638e-01	1.443e-01	1.958e-01	1.569e-01	1.251e-01	1.669e-01	1.589e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.035e-02	3.800e-02	4.441e-02	5.934e-02	5.618e-02	6.219e-02	6.220e-02	5.797e-02	6.800e-02	5.006e-02	4.614e-02	5.742e-02
3.940e+04	0.000e+00	0.000e+00	0.000e+00	8.602e-02	7.510e-02	1.120e-01	1.559e-01	1.351e-01	1.888e-01	1.597e-01	1.532e-01	1.683e-01	1.595e-01	1.228e-01	1.690e-01	3.431e-03	0.000e+00	5.882e-03	3.048e-02	2.604e-02	4.077e-02	5.123e-02	3.480e-02	5.717e-02	6.208e-02	5.030e-02	7.480e-02	5.846e-02	5.566e-02	6.499e-02	0.000e+00	0.000e+00	1.493e-02	8.053e-02	7.614e-02	8.954e-02	1.638e-01	1.443e-01	1.958e-01	1.569e-01	1.245e-01	1.669e-01	1.589e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.035e-02	3.800e-02	4.435e-02	5.940e-02	5.618e-02	6.219e-02	6.220e-02	5.798e-02	6.800e-02	5.006e-02	4.636e-02	5.742e-02
3.950e+04	0.000e+00	0.000e+00	0.000e+00	8.602e-02	7.510e-02	1.120e-01	1.559e-01	1.351e-01	1.888e-01	1.595e-01	1.532e-01	1.695e-01	1.595e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.048e-02	2.604e-02	4.065e-02	5.123e-02	3.480e-02	5.717e-02	6.274e-02	5.030e-02	7.480e-02	5.821e-02	5.525e-02	6.499e-02	0.000e+00	0.000e+00	1.493e-02	8.053e-02	7.614e-02	8.954e-02	1.637e-01	1.443e-01	1.956e-01	1.569e-01	1.256e-01	1.669e-01	1.589e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.035e-02	3.805e-02	4.435e-02	5.940e-02	5.618e-02	6.219e-02	6.220e-02	5.797e-02	6.800e-02	5.006e-02	4.636e-02	5.742e-02
3.960e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.120e-01	1.559e-01	1.351e-01	1.888e-01	1.602e-01	1.532e-01	1.703e-01	1.595e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.060e-02	2.604e-02	4.007e-02	5.116e-02	3.498e-02	5.729e-02	6.274e-02	5.030e-02	7.480e-02	5.821e-02	5.436e-02	6.499e-02	0.000e+00	0.000e+00	1.493e-02	8.053e-02	7.614e-02	8.954e-02	1.637e-01	1.443e-01	1.956e-01	1.569e-01	1.256e-01	1.669e-01	1.589e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.035e-02	3.824e-02	4.435e-02	5.940e-02	5.618e-02	6.219e-02	6.226e-02	5.798e-02	6.800e-02	5.006e-02	4.636e-02	5.742e-02
3.970e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.120e-01	1.559e-01	1.351e-01	1.888e-01	1.602e-01	1.532e-01	1.703e-01	1.595e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.081e-02	2.604e-02	4.007e-02	5.123e-02	3.345e-02	5.731e-02	6.274e-02	5.030e-02	7.480e-02	5.795e-02	5.436e-02	6.292e-02	0.000e+00	0.000e+00	1.493e-02	8.053e-02	7.614e-02	8.954e-02	1.637e-01	1.443e-01	1.956e-01	1.569e-01	1.256e-01	1.669e-01	1.589e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.031e-02	3.824e-02	4.435e-02	5.940e-02	5.618e-02	6.219e-02	6.226e-02	5.798e-02	6.800e-02	5.006e-02	4.636e-02	5.742e-02
3.980e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.120e-01	1.559e-01	1.380e-01	1.888e-01	1.602e-01	1.532e-01	1.703e-01	1.595e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.081e-02	2.601e-02	4.007e-02	5.105e-02	3.345e-02	5.716e-02	6.274e-02	5.012e-02	7.480e-02	5.768e-02	5.436e-02	6.724e-02	0.000e+00	0.000e+00	1.493e-02	8.053e-02	7.614e-02	8.954e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.256e-01	1.669e-01	1.589e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.059e-02	3.824e-02	4.435e-02	5.940e-02	5.618e-02	6.219e-02	6.299e-02	5.819e-02	6.800e-02	5.006e-02	4.687e-02	5.742e-02
3.990e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.120e-01	1.559e-01	1.380e-01	1.888e-01	1.602e-01	1.532e-01	1.723e-01	1.604e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.081e-02	2.601e-02	4.007e-02	5.045e-02	3.345e-02	5.716e-02	6.322e-02	5.012e-02	7.452e-02	5.768e-02	5.386e-02	6.435e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.954e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.256e-01	1.669e-01	1.589e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.028e-02	3.824e-02	4.426e-02	5.918e-02	5.592e-02	6.219e-02	6.299e-02	5.820e-02	6.729e-02	5.014e-02	4.687e-02	5.742e-02
4.000e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.120e-01	1.559e-01	1.380e-01	1.888e-01	1.602e-01	1.532e-01	1.723e-01	1.604e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.081e-02	2.601e-02	3.964e-02	5.045e-02	3.345e-02	5.737e-02	6.322e-02	5.012e-02	7.452e-02	5.768e-02	5.386e-02	6.467e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.954e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.256e-01	1.669e-01	1.589e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.028e-02	3.824e-02	4.435e-02	5.894e-02	5.592e-02	6.219e-02	6.200e-02	5.837e-02	6.765e-02	5.014e-02	4.687e-02	5.664e-02
4.010e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.120e-01	1.559e-01	1.380e-01	1.888e-01	1.602e-01	1.517e-01	1.723e-01	1.604e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.081e-02	2.598e-02	3.964e-02	5.058e-02	3.345e-02	5.737e-02	6.322e-02	4.994e-02	7.480e-02	5.768e-02	5.368e-02	6.467e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.954e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.256e-01	1.669e-01	1.580e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.106e-02	3.824e-02	4.421e-02	5.894e-02	5.592e-02	6.219e-02	6.200e-02	5.837e-02	6.765e-02	5.014e-02	4.687e-02	5.664e-02
4.020e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.120e-01	1.559e-01	1.380e-01	1.913e-01	1.602e-01	1.517e-01	1.723e-01	1.604e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.081e-02	2.601e-02	3.927e-02	5.058e-02	3.345e-02	5.737e-02	6.322e-02	4.994e-02	7.480e-02	5.768e-02	5.368e-02	6.480e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.954e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.256e-01	1.669e-01	1.580e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.106e-02	3.824e-02	4.421e-02	5.894e-02	5.592e-02	6.170e-02	6.176e-02	5.837e-02	6.765e-02	5.014e-02	4.687e-02	5.664e-02
4.030e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.120e-01	1.559e-01	1.380e-01	1.913e-01	1.602e-01	1.517e-01	1.723e-01	1.604e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.081e-02	2.601e-02	3.927e-02	5.058e-02	3.345e-02	5.737e-02	6.322e-02	4.994e-02	7.480e-02	5.768e-02	5.368e-02	6.480e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.954e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.256e-01	1.669e-01	1.580e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.106e-02	3.828e-02	4.389e-02	5.872e-02	5.592e-02	6.170e-02	6.176e-02	5.821e-02	6.765e-02	5.014e-02	4.763e-02	5.664e-02
4.040e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.510e-02	1.120e-01	1.559e-01	1.380e-01	1.913e-01	1.602e-01	1.517e-01	1.723e-01	1.604e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.081e-02	2.598e-02	4.036e-02	5.041e-02	3.345e-02	5.759e-02	6.322e-02	5.011e-02	7.480e-02	5.778e-02	5.368e-02	6.480e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.954e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.258e-01	1.669e-01	1.606e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.106e-02	3.828e-02	4.389e-02	5.872e-02	5.592e-02	6.170e-02	6.176e-02	5.821e-02	6.801e-02	5.014e-02	4.763e-02	5.579e-02
4.050e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.563e-02	1.120e-01	1.559e-01	1.380e-01	1.913e-01	1.602e-01	1.517e-01	1.723e-01	1.604e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.081e-02	2.558e-02	4.036e-02	5.058e-02	3.345e-02	5.759e-02	6.322e-02	4.955e-02	7.480e-02	5.693e-02	5.368e-02	6.480e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.954e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.258e-01	1.669e-01	1.606e-01	1.290e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.106e-02	3.835e-02	4.389e-02	5.896e-02	5.601e-02	6.170e-02	6.176e-02	5.831e-02	6.801e-02	5.030e-02	4.763e-02	5.579e-02
4.060e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.563e-02	1.120e-01	1.559e-01	1.380e-01	1.913e-01	1.602e-01	1.517e-01	1.723e-01	1.604e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.081e-02	2.558e-02	4.036e-02	5.041e-02	3.345e-02	5.759e-02	6.356e-02	4.955e-02	7.480e-02	5.693e-02	5.368e-02	6.480e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.954e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.258e-01	1.669e-01	1.606e-01	1.294e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.161e-02	3.789e-02	4.421e-02	5.869e-02	5.592e-02	6.169e-02	6.201e-02	5.831e-02	6.818e-02	5.030e-02	4.763e-02	5.579e-02
4.070e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.563e-02	1.120e-01	1.559e-01	1.380e-01	1.913e-01	1.602e-01	1.517e-01	1.723e-01	1.604e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.081e-02	2.558e-02	3.977e-02	5.041e-02	3.345e-02	5.759e-02	6.418e-02	4.955e-02	7.480e-02	5.729e-02	5.296e-02	6.480e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.903e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.258e-01	1.669e-01	1.606e-01	1.294e-01	1.675e-01	5.882e-03	3.431e-03	8.189e-03	4.145e-02	3.789e-02	4.421e-02	5.854e-02	5.592e-02	6.260e-02	6.201e-02	5.831e-02	6.765e-02	5.030e-02	4.763e-02	5.579e-02
4.080e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.563e-02	1.120e-01	1.559e-01	1.380e-01	1.913e-01	1.602e-01	1.517e-01	1.745e-01	1.604e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.081e-02	2.558e-02	3.977e-02	5.041e-02	3.345e-02	5.684e-02	6.418e-02	4.955e-02	7.490e-02	5.751e-02	5.296e-02	6.480e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.903e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.258e-01	1.669e-01	1.606e-01	1.294e-01	1.648e-01	5.882e-03	3.431e-03	8.189e-03	4.175e-02	3.789e-02	4.421e-02	5.854e-02	5.592e-02	6.260e-02	6.201e-02	5.831e-02	6.765e-02	5.085e-02	4.763e-02	5.579e-02
4.090e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.563e-02	1.120e-01	1.559e-01	1.380e-01	1.913e-01	1.602e-01	1.517e-01	1.745e-01	1.604e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.063e-02	2.598e-02	3.977e-02	5.041e-02	3.345e-02	5.714e-02	6.458e-02	4.955e-02	7.490e-02	5.751e-02	5.264e-02	6.480e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.903e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.258e-01	1.669e-01	1.606e-01	1.294e-01	1.648e-01	5.882e-03	3.431e-03	8.189e-03	4.175e-02	3.768e-02	4.410e-02	5.854e-02	5.592e-02	6.229e-02	6.277e-02	5.832e-02	6.765e-02	5.085e-02	4.763e-02	5.579e-02
4.100e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.563e-02	1.120e-01	1.559e-01	1.380e-01	1.913e-01	1.604e-01	1.517e-01	1.745e-01	1.604e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.063e-02	2.598e-02	3.885e-02	5.061e-02	3.332e-02	5.717e-02	6.465e-02	4.852e-02	7.506e-02	5.726e-02	5.264e-02	6.453e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.903e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.258e-01	1.669e-01	1.606e-01	1.294e-01	1.648e-01	5.882e-03	3.431e-03	8.189e-03	4.175e-02	3.768e-02	4.410e-02	5.884e-02	5.592e-02	6.212e-02	6.277e-02	5.911e-02	6.801e-02	5.085e-02	4.763e-02	5.568e-02
4.110e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.563e-02	1.120e-01	1.563e-01	1.380e-01	1.913e-01	1.604e-01	1.517e-01	1.745e-01	1.610e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.063e-02	2.623e-02	3.915e-02	4.994e-02	3.318e-02	5.717e-02	6.465e-02	4.852e-02	7.506e-02	5.726e-02	5.250e-02	6.453e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.903e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.258e-01	1.669e-01	1.606e-01	1.294e-01	1.648e-01	5.882e-03	3.431e-03	8.189e-03	4.145e-02	3.768e-02	4.410e-02	5.884e-02	5.590e-02	6.212e-02	6.345e-02	5.922e-02	6.801e-02	5.050e-02	4.763e-02	5.568e-02
4.120e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.563e-02	1.120e-01	1.563e-01	1.380e-01	1.913e-01	1.604e-01	1.517e-01	1.773e-01	1.610e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.063e-02	2.623e-02	3.915e-02	4.961e-02	3.318e-02	5.717e-02	6.465e-02	4.852e-02	7.506e-02	5.726e-02	5.245e-02	6.453e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.903e-02	1.637e-01	1.443e-01	1.956e-01	1.586e-01	1.258e-01	1.669e-01	1.606e-01	1.294e-01	1.648e-01	5.882e-03	3.431e-03	8.189e-03	4.175e-02	3.768e-02	4.413e-02	5.884e-02	5.584e-02	6.212e-02	6.345e-02	5.905e-02	6.801e-02	5.075e-02	4.763e-02	5.568e-02
4.130e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.563e-02	1.120e-01	1.563e-01	1.380e-01	1.913e-01	1.604e-01	1.517e-01	1.869e-01	1.610e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.063e-02	2.623e-02	3.915e-02	4.868e-02	3.318e-02	5.717e-02	6.465e-02	4.790e-02	7.506e-02	5.726e-02	5.245e-02	6.549e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.903e-02	1.630e-01	1.443e-01	1.956e-01	1.586e-01	1.258e-01	1.669e-01	1.606e-01	1.294e-01	1.648e-01	5.882e-03	3.431e-03	8.189e-03	4.198e-02	3.768e-02	4.413e-02	5.884e-02	5.526e-02	6.212e-02	6.345e-02	5.905e-02	6.801e-02	5.075e-02	4.763e-02	5.568e-02
4.140e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.563e-02	1.120e-01	1.563e-01	1.380e-01	1.913e-01	1.602e-01	1.517e-01	1.882e-01	1.610e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.063e-02	2.623e-02	3.915e-02	4.868e-02	3.212e-02	5.762e-02	6.465e-02	4.790e-02	7.506e-02	5.726e-02	5.277e-02	6.520e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.903e-02	1.634e-01	1.443e-01	1.952e-01	1.586e-01	1.258e-01	1.669e-01	1.606e-01	1.294e-01	1.648e-01	5.882e-03	3.431e-03	8.189e-03	4.198e-02	3.768e-02	4.412e-02	5.884e-02	5.552e-02	6.212e-02	6.313e-02	5.905e-02	6.820e-02	5.079e-02	4.763e-02	5.568e-02
4.150e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.563e-02	1.120e-01	1.563e-01	1.380e-01	1.913e-01	1.602e-01	1.525e-01	1.882e-01	1.610e-01	1.228e-01	1.674e-01	3.431e-03	0.000e+00	5.882e-03	3.063e-02	2.623e-02	3.915e-02	4.868e-02	3.212e-02	5.792e-02	6.465e-02	4.790e-02	7.506e-02	5.726e-02	5.277e-02	6.520e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.614e-02	8.903e-02	1.601e-01	1.443e-01	1.952e-01	1.586e-01	1.258e-01	1.669e-01	1.609e-01	1.294e-01	1.648e-01	5.882e-03	3.431e-03	8.189e-03	4.181e-02	3.755e-02	4.412e-02	5.884e-02	5.552e-02	6.212e-02	6.313e-02	5.889e-02	6.820e-02	5.079e-02	4.763e-02	5.568e-02
