n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.max
1.120e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.974e-01	3.491e-01	2.756e-01	2.560e-01	2.954e-01	2.396e-01	2.134e-01	2.578e-01	2.063e-01	1.600e-01	2.246e-01	4.310e-01	4.139e-01	4.424e-01	4.281e-01	4.097e-01	4.523e-01	3.300e-01	3.044e-01	3.528e-01	2.134e-01	1.806e-01	2.418e-01	1.181e-01	1.010e-01	1.351e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.743e-01	3.200e-01	2.642e-01	2.292e-01	3.048e-01	2.092e-01	1.930e-01	2.343e-01	1.739e-01	1.506e-01	2.134e-01	4.452e-01	4.381e-01	4.495e-01	4.367e-01	4.281e-01	4.424e-01	3.286e-01	3.158e-01	3.371e-01	2.063e-01	1.991e-01	2.304e-01	9.672e-02	8.392e-02	1.095e-01
1.130e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.491e-01	2.766e-01	2.560e-01	2.954e-01	2.396e-01	2.134e-01	2.578e-01	2.055e-01	1.600e-01	2.246e-01	4.310e-01	4.125e-01	4.424e-01	4.296e-01	4.111e-01	4.523e-01	3.300e-01	3.058e-01	3.556e-01	2.119e-01	1.806e-01	2.418e-01	1.181e-01	1.024e-01	1.351e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.200e-01	2.642e-01	2.311e-01	3.048e-01	2.092e-01	1.930e-01	2.343e-01	1.739e-01	1.501e-01	2.134e-01	4.452e-01	4.353e-01	4.495e-01	4.381e-01	4.267e-01	4.424e-01	3.272e-01	3.186e-01	3.385e-01	2.077e-01	1.991e-01	2.304e-01	9.672e-02	8.108e-02	1.095e-01
1.140e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.491e-01	2.766e-01	2.560e-01	2.954e-01	2.400e-01	2.134e-01	2.578e-01	2.055e-01	1.626e-01	2.246e-01	4.324e-01	4.125e-01	4.424e-01	4.296e-01	4.111e-01	4.523e-01	3.314e-01	3.058e-01	3.570e-01	2.148e-01	1.821e-01	2.375e-01	1.138e-01	1.024e-01	1.366e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.200e-01	2.642e-01	2.311e-01	3.048e-01	2.096e-01	1.930e-01	2.343e-01	1.739e-01	1.517e-01	2.134e-01	4.466e-01	4.367e-01	4.509e-01	4.338e-01	4.281e-01	4.424e-01	3.286e-01	3.200e-01	3.371e-01	2.063e-01	1.991e-01	2.290e-01	9.530e-02	8.250e-02	1.095e-01
1.150e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.491e-01	2.766e-01	2.578e-01	2.954e-01	2.400e-01	2.134e-01	2.578e-01	2.055e-01	1.626e-01	2.298e-01	4.324e-01	4.125e-01	4.424e-01	4.296e-01	4.097e-01	4.538e-01	3.300e-01	3.044e-01	3.556e-01	2.148e-01	1.821e-01	2.418e-01	1.152e-01	1.038e-01	1.366e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.743e-01	3.200e-01	2.642e-01	2.311e-01	2.995e-01	2.096e-01	1.930e-01	2.343e-01	1.802e-01	1.517e-01	2.134e-01	4.466e-01	4.353e-01	4.509e-01	4.338e-01	4.296e-01	4.438e-01	3.286e-01	3.200e-01	3.357e-01	2.077e-01	1.991e-01	2.290e-01	9.530e-02	8.250e-02	1.053e-01
1.160e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.491e-01	2.766e-01	2.578e-01	2.954e-01	2.400e-01	2.134e-01	2.578e-01	2.086e-01	1.626e-01	2.246e-01	4.324e-01	4.125e-01	4.424e-01	4.281e-01	4.111e-01	4.538e-01	3.300e-01	3.058e-01	3.556e-01	2.162e-01	1.835e-01	2.418e-01	1.166e-01	1.024e-01	1.366e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.743e-01	3.233e-01	2.642e-01	2.311e-01	2.995e-01	2.171e-01	1.930e-01	2.343e-01	1.802e-01	1.541e-01	2.134e-01	4.466e-01	4.367e-01	4.509e-01	4.353e-01	4.296e-01	4.452e-01	3.272e-01	3.186e-01	3.400e-01	2.091e-01	1.963e-01	2.290e-01	9.530e-02	8.392e-02	1.053e-01
1.170e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.491e-01	2.756e-01	2.578e-01	2.954e-01	2.400e-01	2.134e-01	2.578e-01	2.096e-01	1.707e-01	2.246e-01	4.324e-01	4.125e-01	4.424e-01	4.281e-01	4.111e-01	4.523e-01	3.286e-01	3.058e-01	3.556e-01	2.162e-01	1.821e-01	2.447e-01	1.166e-01	1.024e-01	1.366e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.743e-01	3.233e-01	2.667e-01	2.311e-01	2.995e-01	2.181e-01	1.930e-01	2.343e-01	1.802e-01	1.541e-01	2.134e-01	4.481e-01	4.353e-01	4.509e-01	4.353e-01	4.296e-01	4.438e-01	3.272e-01	3.186e-01	3.400e-01	2.105e-01	1.963e-01	2.276e-01	9.815e-02	8.392e-02	1.053e-01
1.180e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.491e-01	2.756e-01	2.578e-01	2.954e-01	2.400e-01	2.134e-01	2.578e-01	2.096e-01	1.707e-01	2.246e-01	4.338e-01	4.139e-01	4.424e-01	4.296e-01	4.097e-01	4.523e-01	3.286e-01	3.044e-01	3.542e-01	2.176e-01	1.835e-01	2.447e-01	1.195e-01	1.024e-01	1.380e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.743e-01	3.233e-01	2.659e-01	2.311e-01	2.995e-01	2.181e-01	1.930e-01	2.371e-01	1.802e-01	1.541e-01	2.134e-01	4.495e-01	4.353e-01	4.523e-01	4.353e-01	4.267e-01	4.438e-01	3.272e-01	3.200e-01	3.385e-01	2.091e-01	1.949e-01	2.276e-01	9.815e-02	8.534e-02	1.053e-01
1.190e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.491e-01	2.756e-01	2.578e-01	2.954e-01	2.400e-01	2.134e-01	2.578e-01	2.096e-01	1.707e-01	2.235e-01	4.338e-01	4.139e-01	4.424e-01	4.296e-01	4.097e-01	4.523e-01	3.300e-01	3.058e-01	3.542e-01	2.191e-01	1.849e-01	2.447e-01	1.195e-01	1.010e-01	1.380e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.743e-01	3.233e-01	2.659e-01	2.347e-01	2.995e-01	2.181e-01	1.930e-01	2.371e-01	1.802e-01	1.541e-01	2.134e-01	4.481e-01	4.353e-01	4.523e-01	4.353e-01	4.267e-01	4.438e-01	3.286e-01	3.186e-01	3.400e-01	2.077e-01	1.991e-01	2.276e-01	9.672e-02	8.677e-02	1.053e-01
1.200e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.491e-01	2.756e-01	2.578e-01	2.954e-01	2.400e-01	2.134e-01	2.578e-01	2.100e-01	1.707e-01	2.235e-01	4.338e-01	4.125e-01	4.424e-01	4.281e-01	4.097e-01	4.523e-01	3.300e-01	3.058e-01	3.528e-01	2.191e-01	1.821e-01	2.461e-01	1.195e-01	1.024e-01	1.380e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.743e-01	3.233e-01	2.659e-01	2.347e-01	2.995e-01	2.181e-01	1.930e-01	2.371e-01	1.802e-01	1.541e-01	2.134e-01	4.481e-01	4.367e-01	4.523e-01	4.353e-01	4.281e-01	4.424e-01	3.257e-01	3.172e-01	3.414e-01	2.063e-01	1.991e-01	2.276e-01	9.672e-02	8.392e-02	1.053e-01
1.210e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.491e-01	2.750e-01	2.578e-01	2.954e-01	2.426e-01	2.134e-01	2.578e-01	2.086e-01	1.707e-01	2.311e-01	4.338e-01	4.125e-01	4.424e-01	4.281e-01	4.125e-01	4.552e-01	3.300e-01	3.044e-01	3.499e-01	2.205e-01	1.806e-01	2.475e-01	1.195e-01	1.024e-01	1.380e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.743e-01	3.233e-01	2.659e-01	2.371e-01	2.963e-01	2.181e-01	1.930e-01	2.371e-01	1.802e-01	1.541e-01	2.134e-01	4.481e-01	4.367e-01	4.523e-01	4.353e-01	4.281e-01	4.424e-01	3.272e-01	3.172e-01	3.428e-01	2.063e-01	1.977e-01	2.262e-01	9.672e-02	8.534e-02	1.053e-01
1.220e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.491e-01	2.750e-01	2.578e-01	2.954e-01	2.426e-01	2.134e-01	2.578e-01	2.086e-01	1.707e-01	2.311e-01	4.353e-01	4.153e-01	4.424e-01	4.267e-01	4.125e-01	4.552e-01	3.300e-01	3.044e-01	3.556e-01	2.205e-01	1.806e-01	2.489e-01	1.195e-01	1.010e-01	1.380e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.233e-01	2.642e-01	2.371e-01	2.963e-01	2.181e-01	1.930e-01	2.371e-01	1.802e-01	1.541e-01	2.134e-01	4.481e-01	4.367e-01	4.523e-01	4.353e-01	4.267e-01	4.424e-01	3.272e-01	3.172e-01	3.428e-01	2.077e-01	1.977e-01	2.247e-01	9.815e-02	8.534e-02	1.053e-01
1.230e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.491e-01	2.756e-01	2.608e-01	2.954e-01	2.426e-01	2.134e-01	2.578e-01	2.086e-01	1.727e-01	2.311e-01	4.338e-01	4.153e-01	4.424e-01	4.281e-01	4.125e-01	4.538e-01	3.300e-01	3.087e-01	3.570e-01	2.205e-01	1.806e-01	2.518e-01	1.195e-01	1.024e-01	1.394e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.233e-01	2.642e-01	2.371e-01	2.963e-01	2.181e-01	1.930e-01	2.371e-01	1.802e-01	1.541e-01	2.134e-01	4.481e-01	4.367e-01	4.538e-01	4.338e-01	4.267e-01	4.438e-01	3.272e-01	3.158e-01	3.442e-01	2.091e-01	1.977e-01	2.219e-01	9.815e-02	8.534e-02	1.053e-01
1.240e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.491e-01	2.756e-01	2.608e-01	2.954e-01	2.426e-01	2.134e-01	2.667e-01	2.086e-01	1.727e-01	2.311e-01	4.324e-01	4.153e-01	4.424e-01	4.281e-01	4.125e-01	4.538e-01	3.357e-01	3.087e-01	3.556e-01	2.219e-01	1.821e-01	2.589e-01	1.195e-01	9.957e-02	1.380e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.233e-01	2.642e-01	2.371e-01	2.963e-01	2.181e-01	1.930e-01	2.371e-01	1.802e-01	1.541e-01	2.134e-01	4.481e-01	4.353e-01	4.538e-01	4.338e-01	4.281e-01	4.452e-01	3.243e-01	3.158e-01	3.442e-01	2.091e-01	1.963e-01	2.205e-01	9.672e-02	8.534e-02	1.038e-01
1.250e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.362e-01	2.756e-01	2.608e-01	2.954e-01	2.426e-01	2.134e-01	2.667e-01	2.086e-01	1.727e-01	2.311e-01	4.324e-01	4.168e-01	4.424e-01	4.267e-01	4.097e-01	4.523e-01	3.371e-01	3.087e-01	3.584e-01	2.233e-01	1.835e-01	2.589e-01	1.195e-01	9.957e-02	1.394e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.233e-01	2.642e-01	2.371e-01	2.995e-01	2.181e-01	1.930e-01	2.371e-01	1.802e-01	1.541e-01	2.134e-01	4.466e-01	4.353e-01	4.523e-01	4.338e-01	4.267e-01	4.452e-01	3.243e-01	3.158e-01	3.400e-01	2.091e-01	1.963e-01	2.205e-01	9.672e-02	8.534e-02	1.038e-01
1.260e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.414e-01	2.756e-01	2.608e-01	2.954e-01	2.426e-01	2.134e-01	2.667e-01	2.134e-01	1.727e-01	2.311e-01	4.338e-01	4.168e-01	4.424e-01	4.267e-01	4.097e-01	4.495e-01	3.385e-01	3.072e-01	3.599e-01	2.219e-01	1.835e-01	2.589e-01	1.238e-01	9.957e-02	1.437e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.233e-01	2.642e-01	2.371e-01	2.995e-01	2.181e-01	1.930e-01	2.371e-01	1.802e-01	1.572e-01	2.134e-01	4.466e-01	4.367e-01	4.523e-01	4.338e-01	4.281e-01	4.452e-01	3.243e-01	3.158e-01	3.400e-01	2.105e-01	1.963e-01	2.176e-01	9.815e-02	8.392e-02	1.038e-01
1.270e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.414e-01	2.756e-01	2.578e-01	2.954e-01	2.426e-01	2.134e-01	2.667e-01	2.134e-01	1.727e-01	2.298e-01	4.338e-01	4.153e-01	4.424e-01	4.267e-01	4.097e-01	4.495e-01	3.385e-01	3.072e-01	3.570e-01	2.233e-01	1.849e-01	2.589e-01	1.209e-01	9.957e-02	1.422e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.233e-01	2.642e-01	2.371e-01	2.995e-01	2.181e-01	1.956e-01	2.371e-01	1.757e-01	1.572e-01	2.134e-01	4.466e-01	4.381e-01	4.523e-01	4.338e-01	4.281e-01	4.466e-01	3.243e-01	3.158e-01	3.400e-01	2.105e-01	1.963e-01	2.233e-01	9.815e-02	8.392e-02	1.038e-01
1.280e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.414e-01	2.756e-01	2.578e-01	2.954e-01	2.426e-01	2.134e-01	2.667e-01	2.134e-01	1.802e-01	2.311e-01	4.338e-01	4.153e-01	4.424e-01	4.267e-01	4.097e-01	4.481e-01	3.357e-01	3.101e-01	3.570e-01	2.247e-01	1.849e-01	2.589e-01	1.209e-01	1.010e-01	1.437e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.200e-01	2.642e-01	2.371e-01	2.995e-01	2.181e-01	1.956e-01	2.371e-01	1.757e-01	1.572e-01	2.063e-01	4.466e-01	4.395e-01	4.538e-01	4.338e-01	4.267e-01	4.481e-01	3.243e-01	3.158e-01	3.400e-01	2.105e-01	1.934e-01	2.233e-01	9.815e-02	8.534e-02	1.038e-01
1.290e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.414e-01	2.756e-01	2.578e-01	2.954e-01	2.426e-01	2.134e-01	2.703e-01	2.134e-01	1.802e-01	2.311e-01	4.338e-01	4.139e-01	4.438e-01	4.281e-01	4.111e-01	4.481e-01	3.357e-01	3.101e-01	3.570e-01	2.247e-01	1.849e-01	2.589e-01	1.238e-01	1.010e-01	1.479e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.200e-01	2.642e-01	2.371e-01	2.995e-01	2.175e-01	1.956e-01	2.371e-01	1.802e-01	1.572e-01	2.063e-01	4.466e-01	4.395e-01	4.538e-01	4.338e-01	4.267e-01	4.481e-01	3.257e-01	3.158e-01	3.371e-01	2.105e-01	1.963e-01	2.233e-01	9.815e-02	8.392e-02	1.053e-01
1.300e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.414e-01	2.756e-01	2.578e-01	2.963e-01	2.426e-01	2.134e-01	2.703e-01	2.134e-01	1.802e-01	2.311e-01	4.353e-01	4.139e-01	4.438e-01	4.281e-01	4.097e-01	4.495e-01	3.357e-01	3.115e-01	3.556e-01	2.247e-01	1.849e-01	2.589e-01	1.238e-01	1.010e-01	1.479e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.200e-01	2.642e-01	2.371e-01	2.995e-01	2.175e-01	1.956e-01	2.371e-01	1.818e-01	1.572e-01	2.063e-01	4.452e-01	4.395e-01	4.538e-01	4.338e-01	4.281e-01	4.481e-01	3.300e-01	3.158e-01	3.357e-01	2.105e-01	1.920e-01	2.233e-01	9.815e-02	8.392e-02	1.053e-01
1.310e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.414e-01	2.756e-01	2.578e-01	2.963e-01	2.426e-01	2.134e-01	2.642e-01	2.134e-01	1.802e-01	2.311e-01	4.367e-01	4.139e-01	4.424e-01	4.310e-01	4.097e-01	4.495e-01	3.328e-01	3.101e-01	3.584e-01	2.219e-01	1.849e-01	2.589e-01	1.238e-01	1.024e-01	1.479e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.200e-01	2.642e-01	2.371e-01	3.048e-01	2.175e-01	1.956e-01	2.371e-01	1.818e-01	1.572e-01	2.063e-01	4.466e-01	4.381e-01	4.538e-01	4.338e-01	4.267e-01	4.466e-01	3.286e-01	3.158e-01	3.357e-01	2.091e-01	1.920e-01	2.233e-01	9.672e-02	8.534e-02	1.067e-01
1.320e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.414e-01	2.756e-01	2.578e-01	2.963e-01	2.426e-01	2.134e-01	2.642e-01	2.134e-01	1.802e-01	2.311e-01	4.381e-01	4.139e-01	4.424e-01	4.310e-01	4.097e-01	4.495e-01	3.286e-01	3.087e-01	3.570e-01	2.205e-01	1.849e-01	2.589e-01	1.266e-01	1.024e-01	1.451e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.200e-01	2.620e-01	2.371e-01	3.048e-01	2.181e-01	1.956e-01	2.371e-01	1.818e-01	1.572e-01	2.063e-01	4.452e-01	4.381e-01	4.552e-01	4.324e-01	4.267e-01	4.466e-01	3.286e-01	3.158e-01	3.357e-01	2.105e-01	1.920e-01	2.233e-01	9.672e-02	8.819e-02	1.067e-01
1.330e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.477e-01	2.756e-01	2.578e-01	2.963e-01	2.426e-01	2.045e-01	2.642e-01	2.134e-01	1.802e-01	2.311e-01	4.367e-01	4.139e-01	4.438e-01	4.310e-01	4.097e-01	4.495e-01	3.328e-01	3.072e-01	3.570e-01	2.205e-01	1.849e-01	2.589e-01	1.266e-01	1.024e-01	1.465e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.233e-01	2.597e-01	2.347e-01	3.048e-01	2.181e-01	1.956e-01	2.371e-01	1.818e-01	1.572e-01	2.063e-01	4.452e-01	4.381e-01	4.552e-01	4.324e-01	4.281e-01	4.452e-01	3.286e-01	3.158e-01	3.371e-01	2.105e-01	1.949e-01	2.219e-01	9.672e-02	8.677e-02	1.081e-01
1.340e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.477e-01	2.756e-01	2.578e-01	2.963e-01	2.426e-01	2.045e-01	2.642e-01	2.134e-01	1.707e-01	2.337e-01	4.381e-01	4.139e-01	4.438e-01	4.324e-01	4.111e-01	4.523e-01	3.328e-01	3.072e-01	3.570e-01	2.205e-01	1.863e-01	2.575e-01	1.266e-01	1.024e-01	1.465e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.233e-01	2.597e-01	2.347e-01	3.064e-01	2.096e-01	1.956e-01	2.371e-01	1.818e-01	1.572e-01	2.063e-01	4.466e-01	4.381e-01	4.538e-01	4.324e-01	4.281e-01	4.466e-01	3.300e-01	3.172e-01	3.385e-01	2.105e-01	1.949e-01	2.219e-01	9.815e-02	8.677e-02	1.067e-01
1.350e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.477e-01	2.761e-01	2.578e-01	2.963e-01	2.426e-01	2.045e-01	2.642e-01	2.134e-01	1.707e-01	2.337e-01	4.381e-01	4.139e-01	4.438e-01	4.338e-01	4.111e-01	4.523e-01	3.328e-01	3.072e-01	3.570e-01	2.219e-01	1.849e-01	2.575e-01	1.266e-01	1.024e-01	1.465e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.233e-01	2.597e-01	2.347e-01	3.064e-01	2.096e-01	1.956e-01	2.371e-01	1.818e-01	1.612e-01	2.086e-01	4.466e-01	4.381e-01	4.538e-01	4.324e-01	4.281e-01	4.466e-01	3.300e-01	3.186e-01	3.385e-01	2.105e-01	1.949e-01	2.219e-01	9.815e-02	8.534e-02	1.081e-01
1.360e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.477e-01	2.761e-01	2.578e-01	2.963e-01	2.426e-01	2.045e-01	2.642e-01	2.134e-01	1.707e-01	2.337e-01	4.381e-01	4.139e-01	4.438e-01	4.338e-01	4.111e-01	4.523e-01	3.328e-01	3.072e-01	3.570e-01	2.219e-01	1.849e-01	2.589e-01	1.266e-01	1.024e-01	1.465e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.233e-01	2.597e-01	2.347e-01	3.064e-01	2.096e-01	1.956e-01	2.438e-01	1.818e-01	1.612e-01	2.086e-01	4.466e-01	4.381e-01	4.538e-01	4.324e-01	4.281e-01	4.452e-01	3.286e-01	3.172e-01	3.400e-01	2.105e-01	1.977e-01	2.219e-01	9.815e-02	8.534e-02	1.053e-01
1.370e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.477e-01	2.761e-01	2.578e-01	2.963e-01	2.426e-01	2.045e-01	2.642e-01	2.134e-01	1.707e-01	2.337e-01	4.381e-01	4.139e-01	4.438e-01	4.353e-01	4.125e-01	4.523e-01	3.328e-01	3.087e-01	3.584e-01	2.219e-01	1.849e-01	2.589e-01	1.266e-01	1.038e-01	1.494e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.726e-01	3.233e-01	2.597e-01	2.400e-01	3.064e-01	2.181e-01	1.956e-01	2.438e-01	1.818e-01	1.626e-01	2.086e-01	4.452e-01	4.395e-01	4.552e-01	4.353e-01	4.281e-01	4.466e-01	3.286e-01	3.186e-01	3.400e-01	2.105e-01	1.977e-01	2.205e-01	9.672e-02	8.534e-02	1.053e-01
