n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.max
2.100e+03	0.000e+00	0.000e+00	0.000e+00	6.128e-02	5.249e-02	6.496e-02	8.218e-02	6.366e-02	1.013e-01	1.020e-01	9.324e-02	1.126e-01	8.857e-02	6.851e-02	1.043e-01	3.015e-03	0.000e+00	5.169e-03	3.233e-02	3.072e-02	3.393e-02	5.305e-02	4.874e-02	5.674e-02	6.029e-02	5.642e-02	6.218e-02	4.871e-02	4.603e-02	5.064e-02	0.000e+00	0.000e+00	0.000e+00	5.793e-02	5.011e-02	6.299e-02	8.677e-02	7.960e-02	9.751e-02	1.070e-01	9.649e-02	1.144e-01	8.236e-02	5.714e-02	1.025e-01	3.015e-03	0.000e+00	4.242e-03	3.306e-02	3.178e-02	3.429e-02	5.310e-02	5.007e-02	5.542e-02	5.830e-02	5.483e-02	6.273e-02	4.549e-02	4.338e-02	4.859e-02
2.200e+03	0.000e+00	0.000e+00	0.000e+00	6.128e-02	5.249e-02	6.563e-02	8.218e-02	6.471e-02	1.013e-01	1.034e-01	9.254e-02	1.134e-01	9.233e-02	7.299e-02	1.027e-01	3.015e-03	0.000e+00	5.169e-03	3.278e-02	3.058e-02	3.357e-02	5.404e-02	4.954e-02	5.827e-02	5.937e-02	5.631e-02	6.372e-02	4.952e-02	4.537e-02	5.137e-02	0.000e+00	0.000e+00	0.000e+00	5.793e-02	5.011e-02	6.227e-02	8.846e-02	8.061e-02	9.731e-02	1.098e-01	9.662e-02	1.157e-01	8.236e-02	6.049e-02	1.016e-01	3.015e-03	0.000e+00	4.242e-03	3.339e-02	3.189e-02	3.430e-02	5.330e-02	4.907e-02	5.589e-02	5.921e-02	5.378e-02	6.178e-02	4.578e-02	4.356e-02	4.772e-02
2.300e+03	0.000e+00	0.000e+00	0.000e+00	6.061e-02	5.249e-02	7.203e-02	8.218e-02	6.577e-02	1.030e-01	1.039e-01	9.569e-02	1.134e-01	9.233e-02	7.299e-02	1.076e-01	3.015e-03	0.000e+00	5.169e-03	3.265e-02	3.075e-02	3.415e-02	5.351e-02	4.782e-02	5.821e-02	5.983e-02	5.711e-02	6.318e-02	5.003e-02	4.561e-02	5.201e-02	0.000e+00	0.000e+00	0.000e+00	5.793e-02	5.214e-02	6.353e-02	8.846e-02	8.003e-02	9.829e-02	1.059e-01	1.007e-01	1.144e-01	9.091e-02	5.714e-02	1.025e-01	3.015e-03	0.000e+00	4.242e-03	3.302e-02	3.210e-02	3.425e-02	5.371e-02	4.899e-02	5.598e-02	5.946e-02	5.463e-02	6.228e-02	4.557e-02	4.378e-02	4.769e-02
2.400e+03	0.000e+00	0.000e+00	0.000e+00	6.061e-02	5.421e-02	7.203e-02	8.218e-02	6.577e-02	1.024e-01	1.043e-01	9.667e-02	1.134e-01	9.559e-02	7.299e-02	1.111e-01	3.015e-03	0.000e+00	5.169e-03	3.186e-02	3.039e-02	3.404e-02	5.335e-02	4.751e-02	5.741e-02	5.984e-02	5.604e-02	6.412e-02	4.921e-02	4.570e-02	5.176e-02	0.000e+00	0.000e+00	0.000e+00	5.793e-02	5.421e-02	6.308e-02	8.864e-02	8.061e-02	9.829e-02	1.091e-01	1.018e-01	1.190e-01	9.091e-02	5.856e-02	1.039e-01	3.015e-03	0.000e+00	4.242e-03	3.338e-02	3.218e-02	3.417e-02	5.380e-02	4.954e-02	5.610e-02	5.897e-02	5.354e-02	6.213e-02	4.556e-02	4.336e-02	4.871e-02
2.500e+03	0.000e+00	0.000e+00	0.000e+00	6.061e-02	5.496e-02	7.228e-02	8.002e-02	6.966e-02	1.024e-01	1.068e-01	9.822e-02	1.150e-01	9.559e-02	7.299e-02	1.111e-01	3.015e-03	0.000e+00	5.169e-03	3.149e-02	3.061e-02	3.490e-02	5.374e-02	4.712e-02	5.781e-02	5.951e-02	5.518e-02	6.484e-02	4.925e-02	4.586e-02	5.214e-02	0.000e+00	0.000e+00	0.000e+00	5.793e-02	5.429e-02	6.308e-02	9.045e-02	8.293e-02	9.972e-02	1.098e-01	1.018e-01	1.194e-01	9.091e-02	6.030e-02	1.039e-01	3.015e-03	0.000e+00	4.242e-03	3.333e-02	3.220e-02	3.431e-02	5.305e-02	5.003e-02	5.573e-02	5.874e-02	5.427e-02	6.275e-02	4.572e-02	4.282e-02	4.850e-02
2.600e+03	0.000e+00	0.000e+00	0.000e+00	6.172e-02	5.537e-02	7.228e-02	8.759e-02	7.013e-02	1.024e-01	1.068e-01	1.001e-01	1.162e-01	9.559e-02	7.585e-02	1.146e-01	3.015e-03	0.000e+00	5.169e-03	3.164e-02	3.042e-02	3.521e-02	5.349e-02	4.772e-02	5.785e-02	6.077e-02	5.555e-02	6.395e-02	4.968e-02	4.704e-02	5.264e-02	0.000e+00	0.000e+00	0.000e+00	5.793e-02	5.398e-02	6.308e-02	9.045e-02	8.108e-02	1.009e-01	1.091e-01	1.014e-01	1.249e-01	9.236e-02	6.650e-02	1.039e-01	3.015e-03	0.000e+00	4.242e-03	3.350e-02	3.203e-02	3.436e-02	5.271e-02	5.047e-02	5.592e-02	5.871e-02	5.385e-02	6.276e-02	4.572e-02	4.219e-02	4.865e-02
2.700e+03	0.000e+00	0.000e+00	0.000e+00	6.172e-02	5.537e-02	7.228e-02	8.759e-02	7.013e-02	1.034e-01	1.088e-01	9.999e-02	1.179e-01	9.770e-02	7.720e-02	1.146e-01	3.015e-03	0.000e+00	5.169e-03	3.206e-02	2.977e-02	3.516e-02	5.446e-02	4.727e-02	5.758e-02	6.036e-02	5.569e-02	6.403e-02	4.921e-02	4.665e-02	5.320e-02	0.000e+00	0.000e+00	0.000e+00	5.792e-02	5.398e-02	6.511e-02	9.045e-02	8.333e-02	1.009e-01	1.098e-01	1.024e-01	1.272e-01	9.236e-02	6.719e-02	1.039e-01	3.015e-03	0.000e+00	4.242e-03	3.355e-02	3.243e-02	3.488e-02	5.302e-02	5.007e-02	5.592e-02	5.977e-02	5.452e-02	6.241e-02	4.537e-02	4.257e-02	4.868e-02
2.800e+03	0.000e+00	0.000e+00	0.000e+00	6.245e-02	5.673e-02	7.304e-02	8.867e-02	6.991e-02	1.028e-01	1.098e-01	9.999e-02	1.157e-01	9.770e-02	8.010e-02	1.164e-01	3.015e-03	0.000e+00	5.169e-03	3.202e-02	2.967e-02	3.446e-02	5.391e-02	4.831e-02	5.843e-02	5.876e-02	5.489e-02	6.435e-02	4.992e-02	4.625e-02	5.316e-02	0.000e+00	0.000e+00	0.000e+00	5.896e-02	5.429e-02	6.511e-02	9.045e-02	8.333e-02	1.008e-01	1.086e-01	1.016e-01	1.275e-01	9.162e-02	6.719e-02	1.114e-01	3.015e-03	0.000e+00	4.242e-03	3.350e-02	3.226e-02	3.505e-02	5.198e-02	5.038e-02	5.534e-02	5.992e-02	5.309e-02	6.306e-02	4.520e-02	4.265e-02	4.901e-02
2.900e+03	0.000e+00	0.000e+00	0.000e+00	6.245e-02	5.673e-02	7.304e-02	8.356e-02	6.991e-02	1.058e-01	1.103e-01	1.001e-01	1.157e-01	9.940e-02	8.509e-02	1.151e-01	3.015e-03	0.000e+00	5.169e-03	3.230e-02	2.953e-02	3.516e-02	5.316e-02	4.834e-02	5.868e-02	5.927e-02	5.470e-02	6.406e-02	4.963e-02	4.663e-02	5.301e-02	0.000e+00	0.000e+00	0.000e+00	5.896e-02	5.463e-02	6.511e-02	9.326e-02	8.166e-02	1.008e-01	1.086e-01	1.021e-01	1.266e-01	9.162e-02	6.762e-02	1.130e-01	3.015e-03	0.000e+00	4.242e-03	3.350e-02	3.220e-02	3.478e-02	5.205e-02	4.974e-02	5.577e-02	6.006e-02	5.437e-02	6.247e-02	4.577e-02	4.257e-02	4.899e-02
3.000e+03	0.000e+00	0.000e+00	0.000e+00	6.245e-02	5.673e-02	7.304e-02	8.788e-02	7.205e-02	1.058e-01	1.103e-01	1.001e-01	1.179e-01	1.015e-01	8.209e-02	1.156e-01	3.015e-03	0.000e+00	5.169e-03	3.175e-02	2.922e-02	3.438e-02	5.262e-02	4.847e-02	5.852e-02	5.911e-02	5.592e-02	6.378e-02	4.977e-02	4.682e-02	5.204e-02	0.000e+00	0.000e+00	0.000e+00	5.896e-02	5.553e-02	6.511e-02	9.326e-02	8.166e-02	1.005e-01	1.072e-01	1.023e-01	1.253e-01	9.394e-02	7.107e-02	1.151e-01	3.015e-03	0.000e+00	4.242e-03	3.376e-02	3.123e-02	3.465e-02	5.172e-02	5.007e-02	5.648e-02	6.036e-02	5.412e-02	6.270e-02	4.610e-02	4.253e-02	4.888e-02
3.100e+03	0.000e+00	0.000e+00	0.000e+00	6.299e-02	5.673e-02	7.642e-02	9.124e-02	7.205e-02	1.058e-01	1.110e-01	1.001e-01	1.191e-01	1.057e-01	7.966e-02	1.156e-01	3.015e-03	0.000e+00	5.169e-03	3.169e-02	2.887e-02	3.403e-02	5.354e-02	4.838e-02	5.801e-02	6.064e-02	5.629e-02	6.369e-02	5.018e-02	4.684e-02	5.247e-02	0.000e+00	0.000e+00	0.000e+00	5.896e-02	5.553e-02	6.511e-02	9.249e-02	8.137e-02	1.011e-01	1.072e-01	1.023e-01	1.240e-01	9.432e-02	7.371e-02	1.151e-01	3.015e-03	0.000e+00	4.242e-03	3.265e-02	3.133e-02	3.468e-02	5.203e-02	4.988e-02	5.588e-02	6.092e-02	5.419e-02	6.270e-02	4.616e-02	4.279e-02	4.846e-02
3.200e+03	0.000e+00	0.000e+00	0.000e+00	6.299e-02	5.673e-02	7.545e-02	9.124e-02	7.423e-02	1.064e-01	1.100e-01	9.999e-02	1.191e-01	1.057e-01	8.375e-02	1.164e-01	3.015e-03	0.000e+00	4.242e-03	3.181e-02	2.918e-02	3.394e-02	5.289e-02	4.836e-02	5.877e-02	6.044e-02	5.563e-02	6.253e-02	4.985e-02	4.737e-02	5.247e-02	0.000e+00	0.000e+00	0.000e+00	5.976e-02	5.657e-02	6.308e-02	9.381e-02	8.421e-02	1.011e-01	1.067e-01	1.021e-01	1.240e-01	9.432e-02	7.371e-02	1.151e-01	3.015e-03	0.000e+00	4.242e-03	3.306e-02	3.195e-02	3.441e-02	5.197e-02	5.060e-02	5.588e-02	6.031e-02	5.307e-02	6.272e-02	4.618e-02	4.385e-02	4.865e-02
3.300e+03	0.000e+00	0.000e+00	0.000e+00	6.299e-02	5.686e-02	7.545e-02	9.228e-02	7.481e-02	1.064e-01	1.109e-01	9.900e-02	1.191e-01	1.054e-01	8.424e-02	1.164e-01	3.015e-03	0.000e+00	4.242e-03	3.164e-02	2.983e-02	3.339e-02	5.345e-02	4.781e-02	5.948e-02	5.954e-02	5.404e-02	6.232e-02	4.858e-02	4.739e-02	5.370e-02	0.000e+00	0.000e+00	0.000e+00	5.976e-02	5.657e-02	6.308e-02	9.381e-02	8.482e-02	1.011e-01	1.067e-01	1.021e-01	1.240e-01	9.583e-02	7.299e-02	1.151e-01	3.015e-03	0.000e+00	4.242e-03	3.304e-02	3.160e-02	3.465e-02	5.291e-02	5.054e-02	5.643e-02	6.031e-02	5.373e-02	6.346e-02	4.635e-02	4.339e-02	4.805e-02
3.400e+03	0.000e+00	0.000e+00	0.000e+00	6.299e-02	5.686e-02	7.545e-02	9.228e-02	7.481e-02	1.064e-01	1.109e-01	1.008e-01	1.191e-01	1.054e-01	8.424e-02	1.150e-01	3.015e-03	0.000e+00	4.242e-03	3.153e-02	2.997e-02	3.382e-02	5.414e-02	4.716e-02	5.912e-02	5.877e-02	5.369e-02	6.199e-02	4.856e-02	4.652e-02	5.306e-02	0.000e+00	0.000e+00	0.000e+00	5.985e-02	5.686e-02	6.308e-02	9.425e-02	8.522e-02	1.036e-01	1.082e-01	1.018e-01	1.240e-01	9.432e-02	7.299e-02	1.185e-01	3.015e-03	0.000e+00	4.242e-03	3.302e-02	3.186e-02	3.488e-02	5.278e-02	4.924e-02	5.592e-02	6.001e-02	5.358e-02	6.343e-02	4.589e-02	4.422e-02	4.812e-02
3.500e+03	0.000e+00	0.000e+00	0.000e+00	6.209e-02	5.714e-02	7.642e-02	9.228e-02	7.564e-02	1.064e-01	1.103e-01	1.008e-01	1.191e-01	1.058e-01	8.650e-02	1.182e-01	3.015e-03	0.000e+00	5.169e-03	3.131e-02	3.014e-02	3.366e-02	5.334e-02	4.782e-02	5.923e-02	5.930e-02	5.395e-02	6.164e-02	4.906e-02	4.613e-02	5.373e-02	0.000e+00	0.000e+00	0.000e+00	5.985e-02	5.686e-02	6.757e-02	9.425e-02	8.522e-02	1.036e-01	1.102e-01	1.018e-01	1.240e-01	9.432e-02	7.576e-02	1.152e-01	3.015e-03	0.000e+00	4.242e-03	3.278e-02	3.198e-02	3.425e-02	5.261e-02	4.954e-02	5.718e-02	6.010e-02	5.354e-02	6.398e-02	4.586e-02	4.381e-02	4.915e-02
3.600e+03	0.000e+00	0.000e+00	0.000e+00	6.348e-02	5.938e-02	7.642e-02	9.228e-02	7.564e-02	1.064e-01	1.103e-01	1.008e-01	1.191e-01	1.076e-01	8.650e-02	1.204e-01	3.015e-03	0.000e+00	5.169e-03	3.149e-02	3.003e-02	3.344e-02	5.345e-02	4.789e-02	5.912e-02	5.932e-02	5.446e-02	6.242e-02	4.869e-02	4.607e-02	5.482e-02	0.000e+00	0.000e+00	0.000e+00	6.165e-02	5.686e-02	6.691e-02	9.425e-02	8.550e-02	1.067e-01	1.102e-01	1.019e-01	1.240e-01	9.791e-02	7.824e-02	1.221e-01	3.015e-03	0.000e+00	4.242e-03	3.283e-02	3.139e-02	3.455e-02	5.289e-02	4.979e-02	5.540e-02	6.004e-02	5.395e-02	6.364e-02	4.633e-02	4.348e-02	4.916e-02
3.700e+03	0.000e+00	0.000e+00	0.000e+00	6.348e-02	5.938e-02	7.642e-02	9.228e-02	7.683e-02	1.051e-01	1.103e-01	1.001e-01	1.191e-01	1.114e-01	8.650e-02	1.204e-01	3.015e-03	0.000e+00	5.169e-03	3.160e-02	3.021e-02	3.357e-02	5.461e-02	4.827e-02	5.965e-02	5.907e-02	5.546e-02	6.196e-02	4.913e-02	4.619e-02	5.427e-02	0.000e+00	0.000e+00	0.000e+00	5.977e-02	5.686e-02	6.535e-02	9.425e-02	8.522e-02	1.087e-01	1.095e-01	1.021e-01	1.258e-01	9.791e-02	8.582e-02	1.198e-01	3.015e-03	0.000e+00	4.242e-03	3.302e-02	3.120e-02	3.447e-02	5.325e-02	5.053e-02	5.485e-02	6.079e-02	5.548e-02	6.403e-02	4.668e-02	4.399e-02	4.883e-02
3.800e+03	0.000e+00	0.000e+00	0.000e+00	6.348e-02	5.831e-02	7.642e-02	8.992e-02	7.683e-02	1.088e-01	1.103e-01	1.001e-01	1.179e-01	1.114e-01	8.354e-02	1.197e-01	3.015e-03	0.000e+00	5.169e-03	3.218e-02	3.025e-02	3.338e-02	5.444e-02	4.787e-02	6.026e-02	5.897e-02	5.546e-02	6.291e-02	4.886e-02	4.664e-02	5.376e-02	0.000e+00	0.000e+00	0.000e+00	5.977e-02	5.686e-02	6.757e-02	9.425e-02	8.619e-02	1.087e-01	1.100e-01	1.021e-01	1.284e-01	9.871e-02	8.582e-02	1.221e-01	3.015e-03	0.000e+00	4.242e-03	3.290e-02	3.131e-02	3.399e-02	5.325e-02	5.025e-02	5.536e-02	6.089e-02	5.399e-02	6.347e-02	4.708e-02	4.294e-02	4.847e-02
3.900e+03	0.000e+00	0.000e+00	0.000e+00	6.443e-02	5.831e-02	7.642e-02	8.992e-02	7.683e-02	1.064e-01	1.103e-01	9.971e-02	1.176e-01	1.114e-01	8.550e-02	1.236e-01	3.015e-03	3.015e-03	5.169e-03	3.226e-02	3.007e-02	3.378e-02	5.342e-02	4.892e-02	6.013e-02	5.937e-02	5.476e-02	6.195e-02	4.989e-02	4.704e-02	5.322e-02	0.000e+00	0.000e+00	0.000e+00	5.977e-02	5.686e-02	6.757e-02	9.425e-02	8.619e-02	1.087e-01	1.095e-01	1.021e-01	1.284e-01	1.000e-01	8.663e-02	1.211e-01	3.015e-03	0.000e+00	4.242e-03	3.274e-02	3.160e-02	3.435e-02	5.316e-02	4.986e-02	5.509e-02	6.158e-02	5.385e-02	6.434e-02	4.668e-02	4.274e-02	4.921e-02
4.000e+03	0.000e+00	0.000e+00	0.000e+00	6.443e-02	5.831e-02	7.642e-02	8.992e-02	7.683e-02	1.064e-01	1.105e-01	1.009e-01	1.210e-01	1.119e-01	9.085e-02	1.236e-01	3.015e-03	3.015e-03	5.169e-03	3.186e-02	2.994e-02	3.421e-02	5.342e-02	4.898e-02	6.004e-02	5.823e-02	5.427e-02	6.099e-02	4.933e-02	4.625e-02	5.293e-02	0.000e+00	0.000e+00	0.000e+00	5.977e-02	5.686e-02	6.757e-02	9.613e-02	8.619e-02	1.087e-01	1.095e-01	1.021e-01	1.315e-01	1.013e-01	8.788e-02	1.211e-01	3.015e-03	0.000e+00	4.242e-03	3.330e-02	3.131e-02	3.435e-02	5.278e-02	5.077e-02	5.488e-02	6.158e-02	5.466e-02	6.418e-02	4.673e-02	4.264e-02	4.912e-02
4.100e+03	0.000e+00	0.000e+00	0.000e+00	6.443e-02	5.960e-02	7.642e-02	8.861e-02	7.873e-02	1.064e-01	1.105e-01	1.011e-01	1.217e-01	1.119e-01	9.085e-02	1.242e-01	3.015e-03	0.000e+00	5.169e-03	3.198e-02	2.939e-02	3.421e-02	5.329e-02	4.870e-02	6.023e-02	5.977e-02	5.480e-02	6.238e-02	4.970e-02	4.645e-02	5.395e-02	0.000e+00	0.000e+00	0.000e+00	6.181e-02	5.686e-02	6.757e-02	9.655e-02	8.616e-02	1.087e-01	1.095e-01	1.019e-01	1.329e-01	1.036e-01	8.788e-02	1.221e-01	3.015e-03	0.000e+00	4.242e-03	3.264e-02	3.160e-02	3.463e-02	5.305e-02	5.111e-02	5.538e-02	6.200e-02	5.475e-02	6.371e-02	4.633e-02	4.307e-02	4.893e-02
4.200e+03	0.000e+00	0.000e+00	0.000e+00	6.443e-02	5.960e-02	7.361e-02	8.861e-02	7.873e-02	1.067e-01	1.105e-01	1.030e-01	1.217e-01	1.126e-01	9.111e-02	1.242e-01	3.015e-03	0.000e+00	5.169e-03	3.189e-02	2.939e-02	3.491e-02	5.345e-02	4.769e-02	6.007e-02	5.984e-02	5.511e-02	6.249e-02	5.086e-02	4.639e-02	5.344e-02	0.000e+00	0.000e+00	0.000e+00	6.181e-02	5.686e-02	6.757e-02	9.790e-02	8.616e-02	1.087e-01	1.100e-01	1.019e-01	1.385e-01	1.026e-01	8.788e-02	1.225e-01	3.015e-03	0.000e+00	4.242e-03	3.266e-02	3.123e-02	3.467e-02	5.301e-02	5.058e-02	5.587e-02	6.244e-02	5.471e-02	6.526e-02	4.583e-02	4.420e-02	4.877e-02
4.300e+03	0.000e+00	0.000e+00	0.000e+00	6.443e-02	5.960e-02	7.361e-02	8.861e-02	8.032e-02	1.088e-01	1.105e-01	1.030e-01	1.231e-01	1.150e-01	9.260e-02	1.307e-01	3.015e-03	3.015e-03	5.169e-03	3.202e-02	2.898e-02	3.415e-02	5.368e-02	4.680e-02	6.023e-02	6.009e-02	5.455e-02	6.349e-02	5.165e-02	4.541e-02	5.342e-02	0.000e+00	0.000e+00	0.000e+00	6.288e-02	5.646e-02	6.871e-02	1.001e-01	8.616e-02	1.087e-01	1.100e-01	1.019e-01	1.385e-01	1.026e-01	8.410e-02	1.225e-01	3.015e-03	0.000e+00	4.242e-03	3.255e-02	3.075e-02	3.455e-02	5.344e-02	5.032e-02	5.611e-02	5.992e-02	5.516e-02	6.513e-02	4.569e-02	4.430e-02	4.912e-02
4.400e+03	0.000e+00	0.000e+00	0.000e+00	6.443e-02	5.960e-02	7.361e-02	8.992e-02	8.032e-02	1.100e-01	1.105e-01	1.031e-01	1.231e-01	1.150e-01	9.511e-02	1.278e-01	3.015e-03	0.000e+00	5.169e-03	3.202e-02	2.903e-02	3.560e-02	5.410e-02	4.721e-02	5.964e-02	6.005e-02	5.455e-02	6.411e-02	5.184e-02	4.539e-02	5.435e-02	0.000e+00	0.000e+00	0.000e+00	6.288e-02	5.646e-02	6.871e-02	9.858e-02	8.619e-02	1.087e-01	1.124e-01	1.019e-01	1.402e-01	1.026e-01	8.410e-02	1.246e-01	3.015e-03	0.000e+00	4.242e-03	3.289e-02	3.119e-02	3.465e-02	5.305e-02	5.023e-02	5.603e-02	5.952e-02	5.472e-02	6.513e-02	4.561e-02	4.364e-02	4.864e-02
4.500e+03	0.000e+00	0.000e+00	0.000e+00	6.443e-02	5.960e-02	7.289e-02	9.100e-02	8.032e-02	1.109e-01	1.105e-01	1.031e-01	1.231e-01	1.126e-01	9.511e-02	1.300e-01	3.015e-03	0.000e+00	4.242e-03	3.198e-02	2.904e-02	3.499e-02	5.439e-02	4.702e-02	5.975e-02	6.005e-02	5.398e-02	6.439e-02	5.119e-02	4.539e-02	5.555e-02	0.000e+00	0.000e+00	0.000e+00	6.288e-02	5.646e-02	6.757e-02	9.858e-02	8.522e-02	1.112e-01	1.124e-01	9.997e-02	1.402e-01	1.026e-01	8.556e-02	1.246e-01	3.015e-03	0.000e+00	4.242e-03	3.294e-02	3.075e-02	3.456e-02	5.394e-02	5.038e-02	5.677e-02	6.054e-02	5.550e-02	6.603e-02	4.645e-02	4.363e-02	4.923e-02
4.600e+03	0.000e+00	0.000e+00	0.000e+00	6.443e-02	5.960e-02	7.289e-02	9.537e-02	8.218e-02	1.109e-01	1.108e-01	1.031e-01	1.231e-01	1.119e-01	9.879e-02	1.300e-01	3.015e-03	0.000e+00	4.242e-03	3.146e-02	2.869e-02	3.521e-02	5.462e-02	4.653e-02	6.041e-02	5.990e-02	5.446e-02	6.492e-02	5.067e-02	4.562e-02	5.587e-02	0.000e+00	0.000e+00	0.000e+00	6.288e-02	5.646e-02	6.757e-02	9.876e-02	8.466e-02	1.113e-01	1.124e-01	9.997e-02	1.364e-01	1.045e-01	8.556e-02	1.221e-01	3.015e-03	0.000e+00	4.242e-03	3.309e-02	3.087e-02	3.431e-02	5.388e-02	5.051e-02	5.751e-02	6.091e-02	5.512e-02	6.603e-02	4.621e-02	4.326e-02	4.962e-02
