n.evals.q.1.0.	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.all.each.body.pleiotropy.avg	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.all.each.body.pleiotropy.avg.min	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.all.each.body.pleiotropy.avg.max	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.unique.all.each.body.pleiotropy.avg	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.unique.all.each.body.pleiotropy.avg.min	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.unique.all.each.body.pleiotropy.avg.max	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.sequential.all.each.body.pleiotropy.avg	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.sequential.all.each.body.pleiotropy.avg.min	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.sequential.all.each.body.pleiotropy.avg.max	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.all.each.body.pleiotropy.avg	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.all.each.body.pleiotropy.avg.min	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.all.each.body.pleiotropy.avg.max	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.unique.all.each.body.pleiotropy.avg	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.unique.all.each.body.pleiotropy.avg.min	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.unique.all.each.body.pleiotropy.avg.max	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.sequential.all.each.body.pleiotropy.avg	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.sequential.all.each.body.pleiotropy.avg.min	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.sequential.all.each.body.pleiotropy.avg.max
4.840e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.250e-02	1.750e-02	5.000e-03	5.000e-02	5.000e-02	3.500e-02	5.750e-02	4.750e-02	3.250e-02	6.000e-02	4.000e-02	3.250e-02	6.250e-02
4.850e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.250e-02	1.750e-02	5.000e-03	4.750e-02	5.000e-02	3.500e-02	5.750e-02	4.750e-02	3.250e-02	6.000e-02	4.000e-02	3.250e-02	6.000e-02
4.860e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.750e-02	5.000e-02	3.500e-02	6.000e-02	4.750e-02	3.250e-02	6.000e-02	4.000e-02	3.000e-02	6.000e-02
4.870e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.750e-02	5.000e-02	3.500e-02	6.000e-02	4.750e-02	3.250e-02	6.000e-02	4.000e-02	3.000e-02	6.000e-02
4.880e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.750e-02	5.000e-02	3.500e-02	6.000e-02	4.750e-02	3.000e-02	6.000e-02	4.000e-02	3.000e-02	6.000e-02
4.890e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.750e-02	5.000e-02	3.500e-02	6.000e-02	4.750e-02	3.000e-02	6.000e-02	4.250e-02	3.000e-02	6.000e-02
4.900e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.750e-02	5.000e-02	3.500e-02	6.000e-02	4.750e-02	3.000e-02	6.000e-02	4.000e-02	3.000e-02	6.000e-02
4.910e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.500e-02	5.000e-02	3.500e-02	6.000e-02	4.750e-02	3.000e-02	6.000e-02	4.000e-02	3.000e-02	6.000e-02
4.920e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.500e-02	5.000e-02	3.500e-02	6.000e-02	4.750e-02	3.000e-02	6.000e-02	4.000e-02	3.000e-02	6.000e-02
4.930e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.500e-02	5.000e-02	3.500e-02	6.000e-02	4.750e-02	3.000e-02	6.000e-02	4.000e-02	3.000e-02	6.000e-02
4.940e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.250e-02	5.000e-02	3.500e-02	5.750e-02	4.750e-02	3.000e-02	6.000e-02	4.000e-02	3.000e-02	6.000e-02
4.950e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.500e-02	5.000e-02	3.500e-02	5.750e-02	4.750e-02	3.000e-02	6.000e-02	4.000e-02	3.000e-02	6.000e-02
4.960e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.500e-02	5.000e-02	3.500e-02	6.000e-02	4.750e-02	3.000e-02	6.000e-02	4.000e-02	3.000e-02	6.000e-02
4.970e+04	2.000e-02	5.000e-03	3.500e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.500e-02	5.000e-02	3.500e-02	6.000e-02	4.750e-02	3.000e-02	6.000e-02	4.000e-02	3.000e-02	6.000e-02
4.980e+04	2.000e-02	5.000e-03	3.250e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.750e-02	5.000e-02	3.500e-02	6.000e-02	4.750e-02	3.000e-02	6.000e-02	4.000e-02	3.000e-02	6.000e-02
4.990e+04	2.000e-02	5.000e-03	3.250e-02	2.000e-02	1.000e-02	4.500e-02	1.500e-02	5.000e-03	4.500e-02	5.000e-02	3.500e-02	6.000e-02	4.750e-02	3.000e-02	6.000e-02	4.000e-02	3.250e-02	5.750e-02
5.000e+04	2.000e-02	5.000e-03	3.250e-02	2.000e-02	1.000e-02	4.500e-02	1.750e-02	5.000e-03	4.500e-02	5.250e-02	3.500e-02	6.000e-02	4.750e-02	3.000e-02	6.000e-02	4.000e-02	3.250e-02	5.750e-02
