n.evals.q.1.0.	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.best.quality.behavior.quality.final.dist	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.best.quality.behavior.quality.final.dist.min	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.best.quality.behavior.quality.final.dist.max	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.unique.best.quality.behavior.quality.final.dist	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.unique.best.quality.behavior.quality.final.dist.min	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.unique.best.quality.behavior.quality.final.dist.max	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.sequential.best.quality.behavior.quality.final.dist	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.sequential.best.quality.behavior.quality.final.dist.min	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.sequential.best.quality.behavior.quality.final.dist.max	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.best.quality.behavior.quality.final.dist	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.best.quality.behavior.quality.final.dist.min	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.best.quality.behavior.quality.final.dist.max	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.unique.best.quality.behavior.quality.final.dist	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.unique.best.quality.behavior.quality.final.dist.min	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.unique.best.quality.behavior.quality.final.dist.max	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.sequential.best.quality.behavior.quality.final.dist	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.sequential.best.quality.behavior.quality.final.dist.min	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.sequential.best.quality.behavior.quality.final.dist.max
3.620e+04	1.691e-02	8.502e-03	4.288e-02	2.536e-02	1.613e-02	4.439e-02	3.585e-02	1.497e-02	7.545e-02	8.334e-03	6.470e-03	1.333e-02	7.853e-03	3.757e-03	1.159e-02	8.670e-03	6.491e-03	1.308e-02
3.630e+04	1.668e-02	7.872e-03	4.288e-02	2.536e-02	1.613e-02	4.439e-02	3.585e-02	1.497e-02	7.545e-02	8.334e-03	6.470e-03	1.333e-02	7.853e-03	3.757e-03	1.159e-02	8.670e-03	6.491e-03	1.308e-02
3.640e+04	1.668e-02	7.872e-03	4.288e-02	2.536e-02	1.613e-02	4.008e-02	3.585e-02	1.497e-02	7.545e-02	8.334e-03	6.470e-03	1.333e-02	7.853e-03	3.757e-03	1.159e-02	8.670e-03	6.491e-03	1.308e-02
3.650e+04	1.668e-02	7.872e-03	4.288e-02	2.536e-02	1.613e-02	4.008e-02	3.585e-02	1.497e-02	7.545e-02	8.334e-03	6.470e-03	1.333e-02	7.853e-03	3.757e-03	1.159e-02	8.670e-03	6.491e-03	1.308e-02
3.660e+04	1.668e-02	7.872e-03	4.288e-02	2.536e-02	1.613e-02	4.008e-02	3.449e-02	1.497e-02	7.545e-02	8.334e-03	6.470e-03	1.333e-02	7.853e-03	3.757e-03	1.159e-02	8.670e-03	6.491e-03	1.308e-02
3.670e+04	1.668e-02	7.872e-03	4.288e-02	2.536e-02	1.613e-02	4.008e-02	3.449e-02	1.497e-02	7.545e-02	8.334e-03	6.470e-03	1.333e-02	7.853e-03	3.757e-03	1.159e-02	8.670e-03	6.491e-03	1.308e-02
3.680e+04	1.668e-02	7.872e-03	4.288e-02	2.536e-02	1.613e-02	4.008e-02	3.440e-02	1.497e-02	7.545e-02	8.334e-03	6.470e-03	1.333e-02	7.853e-03	3.757e-03	1.159e-02	8.670e-03	6.491e-03	1.308e-02
3.690e+04	1.668e-02	7.872e-03	4.288e-02	2.536e-02	1.613e-02	4.008e-02	3.440e-02	1.497e-02	7.545e-02	7.947e-03	6.158e-03	1.333e-02	7.853e-03	3.757e-03	1.159e-02	8.670e-03	6.491e-03	1.308e-02
3.700e+04	1.668e-02	7.872e-03	4.288e-02	2.536e-02	1.613e-02	4.008e-02	3.440e-02	1.497e-02	7.545e-02	7.947e-03	6.158e-03	1.333e-02	7.853e-03	3.757e-03	1.159e-02	8.670e-03	6.491e-03	1.308e-02
3.710e+04	1.668e-02	7.872e-03	4.288e-02	2.536e-02	1.613e-02	4.008e-02	3.440e-02	1.497e-02	7.545e-02	7.887e-03	6.158e-03	1.333e-02	7.853e-03	3.757e-03	1.159e-02	8.670e-03	6.491e-03	1.308e-02
3.720e+04	1.668e-02	7.872e-03	4.288e-02	2.536e-02	1.613e-02	4.008e-02	3.440e-02	1.497e-02	7.545e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.159e-02	8.670e-03	6.491e-03	1.308e-02
3.730e+04	1.668e-02	7.872e-03	4.288e-02	2.536e-02	1.613e-02	4.008e-02	3.440e-02	1.497e-02	7.545e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.159e-02	8.670e-03	6.491e-03	1.308e-02
3.740e+04	1.668e-02	7.872e-03	4.288e-02	2.404e-02	1.248e-02	3.664e-02	3.180e-02	1.497e-02	7.545e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.670e-03	6.491e-03	1.294e-02
3.750e+04	1.668e-02	7.872e-03	4.288e-02	2.404e-02	1.248e-02	3.664e-02	3.180e-02	1.497e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.760e+04	1.668e-02	7.872e-03	4.288e-02	2.404e-02	1.248e-02	3.664e-02	3.180e-02	1.497e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.770e+04	1.668e-02	7.872e-03	4.288e-02	2.404e-02	1.248e-02	3.664e-02	3.180e-02	1.497e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.780e+04	1.668e-02	7.452e-03	4.201e-02	2.319e-02	1.035e-02	3.307e-02	3.180e-02	1.497e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.790e+04	1.668e-02	7.452e-03	4.201e-02	2.319e-02	1.035e-02	3.307e-02	2.916e-02	1.497e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.800e+04	1.668e-02	7.452e-03	4.201e-02	2.319e-02	1.035e-02	3.307e-02	2.916e-02	1.497e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.810e+04	1.668e-02	7.452e-03	4.201e-02	2.319e-02	1.035e-02	3.307e-02	2.916e-02	1.497e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.820e+04	1.668e-02	7.452e-03	4.201e-02	2.319e-02	1.035e-02	3.307e-02	2.916e-02	1.497e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.830e+04	1.668e-02	7.452e-03	3.914e-02	2.319e-02	1.035e-02	3.307e-02	2.916e-02	1.497e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.840e+04	1.668e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.916e-02	1.497e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.850e+04	1.668e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.779e-02	1.334e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.860e+04	1.668e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.779e-02	1.334e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.870e+04	1.668e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.779e-02	1.334e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.880e+04	1.668e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.779e-02	1.334e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.890e+04	1.668e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.779e-02	1.334e-02	7.294e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.900e+04	1.668e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.779e-02	1.334e-02	5.439e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.910e+04	1.668e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	1.334e-02	5.439e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.920e+04	1.668e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	1.334e-02	5.439e-02	7.814e-03	5.664e-03	1.333e-02	7.853e-03	3.757e-03	1.155e-02	8.624e-03	5.517e-03	1.294e-02
3.930e+04	1.668e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	1.334e-02	5.439e-02	7.346e-03	5.664e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
3.940e+04	1.668e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	1.334e-02	5.439e-02	7.346e-03	5.664e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
3.950e+04	1.563e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	1.061e-02	5.439e-02	7.346e-03	5.664e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
3.960e+04	1.563e-02	7.452e-03	3.914e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	1.061e-02	5.439e-02	7.346e-03	5.664e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
3.970e+04	1.563e-02	7.452e-03	3.864e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	1.061e-02	5.439e-02	7.346e-03	5.664e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
3.980e+04	1.563e-02	7.452e-03	3.864e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	1.061e-02	5.439e-02	7.346e-03	5.664e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
3.990e+04	1.563e-02	7.452e-03	3.864e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	1.061e-02	5.439e-02	7.321e-03	5.293e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
4.000e+04	1.563e-02	7.452e-03	3.864e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	1.061e-02	5.439e-02	7.321e-03	5.293e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
4.010e+04	1.563e-02	7.452e-03	3.864e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	1.061e-02	5.439e-02	7.321e-03	5.293e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
4.020e+04	1.563e-02	7.452e-03	3.864e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	1.061e-02	5.439e-02	7.321e-03	5.293e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
4.030e+04	1.563e-02	7.452e-03	3.864e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.293e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
4.040e+04	1.563e-02	7.452e-03	3.864e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.293e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
4.050e+04	1.563e-02	7.452e-03	3.864e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.293e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.249e-02
4.060e+04	1.563e-02	7.452e-03	3.864e-02	2.319e-02	9.750e-03	3.307e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.293e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.170e-02
4.070e+04	1.563e-02	7.452e-03	3.864e-02	2.319e-02	9.750e-03	3.079e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.293e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.170e-02
4.080e+04	1.563e-02	6.991e-03	3.864e-02	2.319e-02	9.750e-03	3.079e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.293e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.170e-02
4.090e+04	1.563e-02	6.991e-03	3.864e-02	2.319e-02	9.750e-03	3.079e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.170e-02
4.100e+04	1.529e-02	6.991e-03	3.864e-02	2.319e-02	9.750e-03	3.079e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.170e-02
4.110e+04	1.529e-02	6.991e-03	3.864e-02	2.319e-02	9.750e-03	3.079e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.170e-02
4.120e+04	1.529e-02	6.991e-03	3.864e-02	2.319e-02	9.750e-03	3.079e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.170e-02
4.130e+04	1.529e-02	6.991e-03	3.864e-02	2.080e-02	9.750e-03	3.079e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.170e-02
4.140e+04	1.529e-02	6.991e-03	3.864e-02	2.080e-02	9.750e-03	3.079e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.170e-02
4.150e+04	1.529e-02	6.991e-03	3.864e-02	2.080e-02	9.750e-03	3.079e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	8.616e-03	5.344e-03	1.170e-02
4.160e+04	1.529e-02	6.991e-03	3.864e-02	2.080e-02	9.750e-03	3.079e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.170e+04	1.529e-02	6.991e-03	3.864e-02	2.080e-02	9.750e-03	3.079e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.180e+04	1.529e-02	6.835e-03	3.864e-02	2.080e-02	9.750e-03	3.079e-02	2.186e-02	7.495e-03	5.439e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.190e+04	1.529e-02	6.835e-03	3.864e-02	2.080e-02	9.750e-03	3.079e-02	2.111e-02	7.495e-03	4.339e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.200e+04	1.529e-02	6.835e-03	3.864e-02	2.080e-02	9.750e-03	3.079e-02	2.111e-02	7.495e-03	4.339e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.210e+04	1.529e-02	6.835e-03	3.864e-02	2.080e-02	9.750e-03	3.079e-02	2.111e-02	7.495e-03	4.339e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.220e+04	1.529e-02	6.835e-03	3.864e-02	2.080e-02	9.750e-03	3.079e-02	2.111e-02	7.495e-03	4.339e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.230e+04	1.529e-02	6.835e-03	3.244e-02	2.080e-02	9.750e-03	3.079e-02	2.111e-02	7.495e-03	4.339e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.240e+04	1.529e-02	6.835e-03	3.244e-02	2.080e-02	9.750e-03	3.079e-02	2.111e-02	7.495e-03	4.339e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.250e+04	1.529e-02	6.835e-03	3.244e-02	2.080e-02	9.750e-03	3.003e-02	2.111e-02	7.495e-03	4.339e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.260e+04	1.529e-02	6.835e-03	3.244e-02	2.080e-02	9.750e-03	3.003e-02	2.111e-02	7.495e-03	4.339e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.270e+04	1.529e-02	6.835e-03	3.244e-02	2.080e-02	9.750e-03	3.003e-02	2.111e-02	7.495e-03	4.339e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.280e+04	1.529e-02	6.835e-03	2.731e-02	2.080e-02	9.750e-03	2.901e-02	2.111e-02	7.495e-03	4.339e-02	7.321e-03	5.292e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.290e+04	1.529e-02	6.835e-03	2.731e-02	2.080e-02	9.750e-03	2.626e-02	2.111e-02	7.495e-03	4.339e-02	7.318e-03	5.163e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.300e+04	1.529e-02	6.835e-03	2.731e-02	2.080e-02	9.750e-03	2.626e-02	2.111e-02	7.495e-03	4.339e-02	7.318e-03	5.163e-03	1.213e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.310e+04	1.526e-02	6.835e-03	2.731e-02	2.080e-02	9.750e-03	2.626e-02	2.111e-02	7.495e-03	4.339e-02	6.978e-03	5.163e-03	1.067e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.320e+04	1.526e-02	6.835e-03	2.731e-02	2.080e-02	9.750e-03	2.626e-02	2.111e-02	7.495e-03	4.339e-02	6.978e-03	5.163e-03	1.067e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.330e+04	1.526e-02	6.835e-03	2.731e-02	2.007e-02	8.880e-03	2.536e-02	2.111e-02	7.495e-03	4.339e-02	6.978e-03	5.163e-03	1.067e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.340e+04	1.526e-02	6.835e-03	2.731e-02	2.007e-02	8.880e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.978e-03	5.163e-03	1.067e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.350e+04	1.526e-02	6.835e-03	2.731e-02	2.007e-02	8.880e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.978e-03	5.163e-03	1.067e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.360e+04	1.526e-02	6.835e-03	2.396e-02	2.007e-02	8.880e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.978e-03	5.163e-03	1.067e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.370e+04	1.526e-02	6.835e-03	2.396e-02	2.007e-02	8.880e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.978e-03	5.163e-03	1.067e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.380e+04	1.526e-02	6.835e-03	2.396e-02	2.007e-02	8.880e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.978e-03	5.163e-03	1.067e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.390e+04	1.526e-02	6.835e-03	2.396e-02	2.007e-02	8.880e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.978e-03	5.163e-03	1.067e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.400e+04	1.526e-02	6.835e-03	2.396e-02	1.915e-02	8.842e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.978e-03	5.163e-03	1.067e-02	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.410e+04	1.526e-02	6.835e-03	2.396e-02	1.915e-02	8.842e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.795e-03	4.753e-03	8.962e-03	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.420e+04	1.526e-02	6.835e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.795e-03	4.753e-03	8.962e-03	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.430e+04	1.526e-02	6.835e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.795e-03	4.753e-03	8.962e-03	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.440e+04	1.526e-02	6.835e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.795e-03	4.753e-03	8.962e-03	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.450e+04	1.526e-02	6.835e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.795e-03	4.753e-03	8.962e-03	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.460e+04	1.526e-02	6.835e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.795e-03	4.753e-03	8.962e-03	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.470e+04	1.526e-02	6.835e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.795e-03	4.753e-03	8.962e-03	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.480e+04	1.526e-02	6.835e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.795e-03	4.753e-03	8.962e-03	7.853e-03	3.757e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.490e+04	1.526e-02	6.835e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.339e-02	6.795e-03	4.753e-03	8.962e-03	7.853e-03	2.811e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.500e+04	1.526e-02	6.835e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.088e-02	6.795e-03	4.753e-03	8.962e-03	7.853e-03	2.811e-03	1.155e-02	7.580e-03	5.344e-03	9.617e-03
4.510e+04	1.526e-02	6.835e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.088e-02	6.795e-03	4.753e-03	8.962e-03	7.225e-03	2.811e-03	9.778e-03	7.580e-03	5.344e-03	9.617e-03
4.520e+04	1.526e-02	5.652e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.088e-02	6.795e-03	4.753e-03	8.962e-03	7.225e-03	2.811e-03	9.778e-03	7.580e-03	5.344e-03	9.617e-03
4.530e+04	1.526e-02	5.652e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.088e-02	6.795e-03	4.753e-03	8.962e-03	7.225e-03	2.811e-03	9.778e-03	7.580e-03	5.344e-03	9.617e-03
4.540e+04	1.526e-02	5.652e-03	2.396e-02	1.915e-02	8.740e-03	2.536e-02	2.111e-02	7.412e-03	4.088e-02	6.795e-03	4.753e-03	8.962e-03	7.225e-03	2.811e-03	9.778e-03	7.580e-03	5.344e-03	9.617e-03
4.550e+04	1.526e-02	5.652e-03	2.396e-02	1.785e-02	8.740e-03	2.536e-02	2.087e-02	7.412e-03	3.795e-02	6.795e-03	4.753e-03	8.962e-03	7.225e-03	2.811e-03	9.778e-03	7.580e-03	5.344e-03	9.617e-03
4.560e+04	1.526e-02	5.652e-03	2.396e-02	1.785e-02	8.740e-03	2.536e-02	2.087e-02	7.412e-03	3.795e-02	6.795e-03	4.753e-03	8.962e-03	7.225e-03	2.811e-03	9.778e-03	7.580e-03	5.344e-03	9.617e-03
4.570e+04	1.526e-02	5.652e-03	2.396e-02	1.785e-02	8.740e-03	2.536e-02	2.087e-02	7.412e-03	3.795e-02	6.795e-03	4.753e-03	8.962e-03	7.225e-03	2.811e-03	9.778e-03	7.580e-03	5.344e-03	9.617e-03
4.580e+04	1.526e-02	5.652e-03	2.396e-02	1.785e-02	7.939e-03	2.536e-02	2.000e-02	7.412e-03	3.795e-02	6.795e-03	4.753e-03	8.962e-03	7.225e-03	2.811e-03	9.778e-03	7.580e-03	5.344e-03	9.617e-03
4.590e+04	1.526e-02	5.652e-03	2.396e-02	1.785e-02	7.939e-03	2.536e-02	2.000e-02	7.412e-03	3.795e-02	6.795e-03	4.753e-03	8.962e-03	7.225e-03	2.811e-03	9.778e-03	7.580e-03	5.344e-03	9.617e-03
