run.problem.name;run.solver.name;run.randomGenerator.seed;run.problem.simulation.arena;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→quality→behavior.quality→first.agent.velocity.x;best→genotype→size;best→genotype→first→size;best→genotype→second→size;best→body.epistasis;best→brain.epistasis;best→global.epistasis;best→cross.epistasis;all→each[body.epistasis]→avg;all→each[brain.epistasis]→avg;all→each[global.epistasis]→avg;all→each[cross.epistasis]→avg;all→each[body.epistasis]→sd;all→each[brain.epistasis]→sd;all→each[global.epistasis]→sd;all→each[cross.epistasis]→sd
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;37;3700;3700;1.40575e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.67619e-01;3.65476e-01;5.74524e-01;4.15952e-01;4.72989e-02;4.00361e-02;2.05246e-02;4.59783e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;37;3700;3700;1.40576e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.79524e-01;3.78571e-01;5.83571e-01;4.09048e-01;4.32285e-02;3.30772e-02;2.35088e-02;3.50542e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;38;3800;3800;1.44628e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.66667e-01;3.67143e-01;5.74881e-01;4.15952e-01;4.67783e-02;4.01499e-02;2.06399e-02;4.61014e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;38;3800;3800;1.44742e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.78095e-01;3.78095e-01;5.82857e-01;4.09524e-01;4.40676e-02;3.35503e-02;2.38642e-02;3.53152e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;39;3900;3900;1.48656e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.64048e-01;3.66429e-01;5.72857e-01;4.15238e-01;4.69350e-02;3.96834e-02;1.89940e-02;4.59616e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;39;3900;3900;1.48609e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.78810e-01;3.78810e-01;5.83333e-01;4.09048e-01;4.44282e-02;3.40226e-02;2.38690e-02;3.60115e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;40;4000;4000;1.52679e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.64524e-01;3.67381e-01;5.72857e-01;4.13810e-01;4.66199e-02;3.90149e-02;1.90684e-02;4.73540e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;40;4000;4000;1.52615e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.81905e-01;3.78571e-01;5.84167e-01;4.07857e-01;4.23140e-02;3.27327e-02;2.19678e-02;3.47741e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;41;4100;4100;1.56616e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.64286e-01;3.67143e-01;5.72381e-01;4.13333e-01;4.68388e-02;3.94377e-02;1.96829e-02;4.76809e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;41;4100;4100;1.56391e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.84524e-01;3.78810e-01;5.84881e-01;4.06429e-01;4.22409e-02;3.17828e-02;2.18643e-02;3.47089e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;42;4200;4200;1.60531e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.64762e-01;3.65952e-01;5.72500e-01;4.14286e-01;4.67637e-02;4.00758e-02;1.91289e-02;4.74999e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;42;4200;4200;1.60394e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.83095e-01;3.78333e-01;5.83571e-01;4.05714e-01;4.22033e-02;3.12068e-02;2.17554e-02;3.44901e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;43;4300;4300;1.64499e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.65238e-01;3.65714e-01;5.72738e-01;4.14524e-01;4.71669e-02;4.03387e-02;1.99840e-02;4.69108e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;43;4300;4300;1.64650e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.84524e-01;3.83810e-01;5.85238e-01;4.02143e-01;4.18364e-02;2.86269e-02;2.18685e-02;3.44860e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;44;4400;4400;1.68519e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.65000e-01;3.66429e-01;5.73452e-01;4.15476e-01;4.72672e-02;3.98260e-02;2.02069e-02;4.69446e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;44;4400;4400;1.68261e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.84524e-01;3.83810e-01;5.85238e-01;4.02143e-01;4.18364e-02;2.86269e-02;2.18685e-02;3.44860e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;45;4500;4500;1.72317e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.63571e-01;3.67381e-01;5.73333e-01;4.15714e-01;4.62732e-02;3.97348e-02;1.92489e-02;4.69501e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;45;4500;4500;1.71968e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.84762e-01;3.84762e-01;5.85357e-01;4.01190e-01;4.17475e-02;2.81154e-02;2.10990e-02;3.40693e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;46;4600;4600;1.76114e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.65952e-01;3.68571e-01;5.74167e-01;4.13810e-01;4.62487e-02;4.06132e-02;2.00520e-02;4.52732e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;46;4600;4600;1.75902e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.84286e-01;3.84048e-01;5.85476e-01;4.02619e-01;4.13793e-02;2.74905e-02;2.09862e-02;3.17828e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;47;4700;4700;1.79963e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.66429e-01;3.67143e-01;5.74524e-01;4.15476e-01;4.61555e-02;4.04313e-02;1.97504e-02;4.52224e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;47;4700;4700;1.79796e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.84048e-01;3.83810e-01;5.85595e-01;4.03333e-01;4.13292e-02;2.78235e-02;2.10074e-02;3.24404e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;48;4800;4800;1.84016e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.63571e-01;3.67143e-01;5.73929e-01;4.17143e-01;4.55323e-02;4.07108e-02;1.97271e-02;4.69573e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;48;4800;4800;1.83718e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.83810e-01;3.83571e-01;5.85238e-01;4.03095e-01;4.20937e-02;2.69153e-02;2.14100e-02;3.12722e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;49;4900;4900;1.87424e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.64048e-01;3.68333e-01;5.74405e-01;4.16429e-01;4.50868e-02;4.06097e-02;1.96609e-02;4.67171e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;49;4900;4900;1.87546e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.83095e-01;3.83810e-01;5.84762e-01;4.02619e-01;4.19338e-02;2.69963e-02;2.11811e-02;3.14241e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;50;5000;5000;1.91662e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.64524e-01;3.68333e-01;5.74524e-01;4.16190e-01;4.53876e-02;4.04699e-02;1.91678e-02;4.67152e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;50;5000;5000;1.91476e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.85000e-01;3.84286e-01;5.85357e-01;4.01429e-01;4.24658e-02;2.69416e-02;2.09642e-02;3.23003e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;51;5100;5100;1.95387e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.64524e-01;3.67857e-01;5.74643e-01;4.16905e-01;4.55123e-02;4.04587e-02;1.90368e-02;4.68382e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;51;5100;5100;1.95296e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.86905e-01;3.86190e-01;5.86429e-01;3.99762e-01;3.90324e-02;2.64232e-02;1.96064e-02;3.10976e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;52;5200;5200;1.99456e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.63571e-01;3.69286e-01;5.75476e-01;4.18095e-01;4.46522e-02;3.90498e-02;1.89895e-02;4.60848e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;52;5200;5200;1.99570e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.87143e-01;3.87143e-01;5.86310e-01;3.98333e-01;3.83356e-02;2.59993e-02;1.95162e-02;3.11996e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;53;5300;5300;2.03707e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.64524e-01;3.70000e-01;5.75833e-01;4.17143e-01;4.45047e-02;3.71032e-02;1.90219e-02;4.61045e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;53;5300;5300;2.03562e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.85714e-01;3.86429e-01;5.84881e-01;3.97619e-01;3.95554e-02;2.75317e-02;2.05959e-02;3.22089e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;54;5400;5400;2.07734e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.65714e-01;3.69048e-01;5.76429e-01;4.18095e-01;4.44824e-02;3.63437e-02;1.92091e-02;4.60848e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;54;5400;5400;2.07449e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.85714e-01;3.86667e-01;5.85000e-01;3.97619e-01;3.95554e-02;2.75862e-02;2.06210e-02;3.22089e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;55;5500;5500;2.11644e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.65952e-01;3.68810e-01;5.76429e-01;4.18095e-01;4.43720e-02;3.68079e-02;1.90610e-02;4.65743e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;55;5500;5500;2.11563e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.87619e-01;3.89286e-01;5.85595e-01;3.94286e-01;4.06969e-02;2.70162e-02;2.06674e-02;3.27015e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;56;5600;5600;2.15741e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.66190e-01;3.68095e-01;5.76667e-01;4.19048e-01;4.41318e-02;3.64869e-02;1.91456e-02;4.65353e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;56;5600;5600;2.15744e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.88333e-01;3.89762e-01;5.85714e-01;3.93333e-01;4.10595e-02;2.70749e-02;2.06197e-02;3.27292e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;57;5700;5700;2.19582e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.65476e-01;3.68333e-01;5.76190e-01;4.18571e-01;4.26417e-02;3.64923e-02;1.91219e-02;4.51980e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;57;5700;5700;2.19530e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.88095e-01;3.90714e-01;5.86071e-01;3.93333e-01;4.13080e-02;2.58846e-02;1.98388e-02;3.34149e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;58;5800;5800;2.23505e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.66667e-01;3.68333e-01;5.76786e-01;4.18571e-01;4.20560e-02;3.63366e-02;1.91497e-02;4.46935e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;58;5800;5800;2.23260e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.89762e-01;3.93333e-01;5.86667e-01;3.90238e-01;3.93621e-02;2.55284e-02;1.92018e-02;3.12068e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;59;5900;5900;2.27390e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.65476e-01;3.70238e-01;5.77262e-01;4.18810e-01;4.14279e-02;3.53754e-02;1.88603e-02;4.45556e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;59;5900;5900;2.27274e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.89524e-01;3.91667e-01;5.86310e-01;3.91429e-01;3.93427e-02;2.63792e-02;1.93704e-02;3.12839e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;60;6000;6000;2.31435e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.64762e-01;3.69524e-01;5.77262e-01;4.20238e-01;4.20398e-02;3.49084e-02;1.87850e-02;4.53476e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;60;6000;6000;2.31642e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.89762e-01;3.92143e-01;5.87143e-01;3.92381e-01;3.92178e-02;2.48476e-02;1.86628e-02;3.09487e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;61;6100;6100;2.35456e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.64048e-01;3.69286e-01;5.77381e-01;4.21429e-01;4.15536e-02;3.50728e-02;1.86339e-02;4.58604e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;61;6100;6100;2.35419e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.89048e-01;3.92143e-01;5.86786e-01;3.92381e-01;3.97298e-02;2.48476e-02;1.88453e-02;3.11314e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;62;6200;6200;2.39654e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.65000e-01;3.69762e-01;5.78095e-01;4.21429e-01;4.13841e-02;3.45780e-02;1.84674e-02;4.62297e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;62;6200;6200;2.39464e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.04762e-01;4.28571e-01;5.95238e-01;3.57143e-01;3.89286e-01;3.92381e-01;5.86905e-01;3.92143e-01;3.97519e-02;2.50804e-02;1.89357e-02;3.11268e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;63;6300;6300;2.43177e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.65000e-01;3.70000e-01;5.78214e-01;4.21429e-01;3.85472e-02;3.40767e-02;1.68573e-02;4.56125e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;63;6300;6300;2.43408e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.28571e-01;4.28571e-01;6.07143e-01;3.57143e-01;3.90714e-01;3.93333e-01;5.87857e-01;3.91667e-01;3.78107e-02;2.50804e-02;1.81156e-02;2.99991e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;64;6400;6400;2.47446e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.65000e-01;3.67857e-01;5.78690e-01;4.24524e-01;3.83998e-02;3.23626e-02;1.69110e-02;4.37804e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;64;6400;6400;2.47255e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.28571e-01;4.28571e-01;6.07143e-01;3.57143e-01;3.90952e-01;3.93810e-01;5.87857e-01;3.90952e-01;3.76733e-02;2.43789e-02;1.81156e-02;2.88046e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;65;6500;6500;2.51378e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.65476e-01;3.67857e-01;5.79286e-01;4.25238e-01;3.82993e-02;3.27110e-02;1.66002e-02;4.35161e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;65;6500;6500;2.51179e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.28571e-01;4.28571e-01;6.07143e-01;3.57143e-01;3.90714e-01;3.93810e-01;5.87976e-01;3.91429e-01;3.76605e-02;2.46103e-02;1.80462e-02;2.88321e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;66;6600;6600;2.55168e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.63571e-01;3.67857e-01;5.78690e-01;4.25952e-01;3.62429e-02;3.27110e-02;1.57840e-02;4.36299e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;66;6600;6600;2.55216e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.28571e-01;4.28571e-01;6.07143e-01;3.57143e-01;3.92381e-01;3.94762e-01;5.88690e-01;3.90238e-01;3.71123e-02;2.50125e-02;1.76074e-02;2.95267e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;67;6700;6700;2.59146e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.64286e-01;3.67619e-01;5.79524e-01;4.27143e-01;3.45853e-02;3.23529e-02;1.58722e-02;4.07998e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;67;6700;6700;2.59177e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.28571e-01;4.28571e-01;6.07143e-01;3.57143e-01;3.91667e-01;3.95238e-01;5.88571e-01;3.90238e-01;3.69431e-02;2.54216e-02;1.76030e-02;2.99082e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;68;6800;6800;2.63228e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.63571e-01;3.67619e-01;5.79524e-01;4.27857e-01;3.33087e-02;3.20006e-02;1.56021e-02;3.97633e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;68;6800;6800;2.63278e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.28571e-01;4.28571e-01;6.07143e-01;3.57143e-01;3.90952e-01;3.95952e-01;5.88810e-01;3.90714e-01;3.64496e-02;2.48932e-02;1.75303e-02;2.91791e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;69;6900;6900;2.67123e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.64286e-01;3.65000e-01;5.80714e-01;4.32143e-01;3.20324e-02;3.12359e-02;1.52994e-02;3.70963e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;69;6900;6900;2.67224e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.28571e-01;4.28571e-01;6.07143e-01;3.57143e-01;3.89762e-01;3.96905e-01;5.88452e-01;3.90238e-01;3.62116e-02;2.52100e-02;1.75170e-02;2.97181e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;70;7000;7000;2.71102e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.63333e-01;3.63810e-01;5.81071e-01;4.35000e-01;3.04203e-02;2.87849e-02;1.44529e-02;3.62429e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;70;7000;7000;2.71039e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.28571e-01;4.28571e-01;6.07143e-01;3.57143e-01;3.89762e-01;3.97143e-01;5.88571e-01;3.90238e-01;3.62116e-02;2.51706e-02;1.76030e-02;2.95267e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;71;7100;7100;2.75127e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.65000e-01;3.62143e-01;5.81190e-01;4.35238e-01;3.31722e-02;2.94113e-02;1.44220e-02;3.62781e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;71;7100;7100;2.75125e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.28571e-01;4.28571e-01;6.07143e-01;3.57143e-01;3.89762e-01;3.97143e-01;5.88810e-01;3.90714e-01;3.62116e-02;2.53948e-02;1.76110e-02;2.91791e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;72;7200;7200;2.79052e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.66429e-01;3.61905e-01;5.81548e-01;4.34762e-01;3.22784e-02;2.89655e-02;1.42236e-02;3.49311e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;72;7200;7200;2.79173e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.28571e-01;4.28571e-01;6.07143e-01;3.57143e-01;3.89762e-01;3.97381e-01;5.88810e-01;3.90476e-01;3.65234e-02;2.55761e-02;1.76110e-02;2.95468e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;9;null;73;7300;7300;2.83179e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.57143e-01;5.71429e-01;4.28571e-01;3.67143e-01;3.61667e-01;5.82024e-01;4.35238e-01;3.08937e-02;2.70833e-02;1.36666e-02;3.28330e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;10;null;73;7300;7300;2.83048e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;4.28571e-01;4.28571e-01;6.07143e-01;3.57143e-01;3.90238e-01;3.97381e-01;5.88810e-01;3.90000e-01;3.67153e-02;2.55761e-02;1.76110e-02;2.96961e-02
